motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif1246	KHDRBS1	7	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif1247	KHDRBS1	7	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif1248	KHDRBS1	10	0.4984	0	0	0.5016	0.4464	0	0	0.5536	0	0	0	1	1	0	0	0	1	0	0	0	0.6824	0	0	0.3176	1	0	0	0	0.0001	0	0	0.9999	0.4801	0	0.2891	0.2308	0.5041	0	0	0.4959																																																																																																																								
motif1249	KHDRBS1	10	0.295	0.0001	0.5806	0.1243	0.326	0	0.6736	0.0004	0.1124	0	0.8809	0.0067	0	0.4287	0.5713	0	0.7057	0.0093	0	0.285	0	0.0001	0.9999	0	0.3772	0.0001	0.5844	0.0382	0	0.4063	0.5929	0.0009	0.6731	0.0072	0.0216	0.2981	0	0.0016	0.9984	0																																																																																																																								
motif1250	KHDRBS1	10	1	0	0	0	1	0	0	0	1	0	0	0	0.9997	0	0	0.0003	0	0.2367	0.259	0.5043	0.426	0	0.275	0.299	0.4388	0	0.2291	0.332	1	0	0	0	0.5814	0	0	0.4186	1	0	0	0																																																																																																																								
motif1251	KHDRBS1	10	0	0.885	0	0.115	0	0.2151	0	0.7849	0	0.4992	0.2396	0.2611	0.0001	0.9999	0	0	0.3425	0.0475	0.0027	0.6072	0.0033	0.3015	0.3041	0.3911	0	1	0	0	0	0.2717	0	0.7283	0	0.5541	0	0.4459	0	1	0	0																																																																																																																								
motif1252	KHDRBS1	8	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0.6292	0	0.0977	0.2732	1	0	0	0	0	0	1	0																																																																																																																																
motif1253	KHDRBS1	8	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0.802	0	0.198	0																																																																																																																																
motif1254	KHDRBS1	8	0.4894	0	0	0.5106	0	0	1	0	0.0001	0.3431	0.6568	0	0.988	0	0	0.012	0	0	1	0	0.999	0	0.0001	0.0009	0.7303	0	0.0001	0.2696	0	0	1	0																																																																																																																																
motif1255	KHDRBS1	8	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0.802	0	0.198	0																																																																																																																																
motif1256	KHDRBS1	8	0.4894	0	0	0.5106	0	0	1	0	0.0001	0.3431	0.6568	0	0.988	0	0	0.012	0	0	1	0	0.999	0	0.0001	0.0009	0.7303	0	0.0001	0.2696	0	0	1	0																																																																																																																																
motif1257	KHDRBS1	8	0.4581	0	0.5419	0	0.5062	0	0.4938	0	0	0	1	0	1	0	0	0	1	0	0	0	0.0009	0	0.999	0	0	0	1	0	0.6754	0	0.3246	0																																																																																																																																
motif1258	KHDRBS1	8	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0.3946	0	0.1773	0.4281																																																																																																																																
motif1259	KHDRBS1	7	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0.9999	0																																																																																																																																				
motif1260	KHDRBS1	7	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0.9999	0																																																																																																																																				
motif1261	KHDRBS1	7	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0.9999	0																																																																																																																																				
motif1262	KHSRP	8	0	1	0	0	0.4182	0.0073	0.0508	0.5238	0	0.4582	0.5417	0	0	1	0	0	0	0.5375	0	0.4625	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif1263	KHSRP	8	0.4546	0.5454	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0.155	0	0.845	0	0	0	0	1	0.2738	0	0.7262	0	0	0	0	1																																																																																																																																
motif1264	KHSRP	8	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0.2771	0	0.1596	0.5634																																																																																																																																
motif1265	KHSRP	8	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0.2771	0	0.1596	0.5634																																																																																																																																
motif1266	KHSRP	8	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0.3906	0	0.6094	0	0	0	0	1	0.3485	0.1297	0.5218	0	0	0	0	1																																																																																																																																
motif1267	KHSRP	8	0	1	0	0	0.4182	0.0073	0.0508	0.5238	0	0.4582	0.5417	0	0	1	0	0	0	0.5375	0	0.4625	0	0	0	1	0	1	0	0	0	1	0	0																																																																																																																																
motif1268	KHSRP	8	0	0	0	1	0	0	1	0	0	0.4961	0	0.5039	0	0	0	1	0	0	0.7304	0.2696	0	0.651	0	0.349	0	0	0	1	0	0	1	0																																																																																																																																
motif1269	KHSRP	10	0	0	0.3138	0.6862	0	0	1	0	0	0	0.4201	0.5799	0.1176	0	0.8824	0	0.2294	0.4723	0.2983	0	0	0.0091	0	0.9909	0	0	0.7193	0.2807	0	0	0.4549	0.545	0	0	0.5575	0.4425	0	0	0.7803	0.2197																																																																																																																								
motif1270	KHSRP	8	0	0	0	1	0	0	1	0	0	0.4961	0	0.5039	0	0	0	1	0	0	0.7304	0.2696	0	0.651	0	0.349	0	0	0	1	0	0	1	0																																																																																																																																
motif1271	KHSRP	8	0	0	0	1	0	0	1	0	0	0.4961	0	0.5039	0	0	0	1	0	0	0.7304	0.2696	0	0.651	0	0.349	0	0	0	1	0	0	1	0																																																																																																																																
motif1272	KHSRP	8	0	0	0	1	0	0	1	0	0	0.4961	0	0.5039	0	0	0	1	0	0	0.7304	0.2696	0	0.651	0	0.349	0	0	0	1	0	0	1	0																																																																																																																																
motif1273	KHSRP	8	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0.1255	0	0.3868	0.4877	0.4248	0.5752	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1274	LARP7	10	0	0	1	0	0.5647	0	0.4353	0	0	0.2967	0.7033	0	1	0	0	0	0.5389	0.0005	0.4606	0	0.6134	0	0.3866	0	0	0	1	0	0.5335	0.1246	0.3419	0	0.6351	0	0.3649	0	0.5421	0	0.4579	0																																																																																																																								
motif1275	LARP7	8	0	0	0	1	0	0.6414	0.3586	0	0	0	0	1	0	0	1	0	0	0	0.3566	0.6434	0	0.6318	0.3682	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1276	LARP7	8	0.3823	0	0.6177	0	1	0	0	0	0.3898	0	0	0.6102	0	0	1	0	1	0	0	0	0	0	0.1488	0.8512	0	0	1	0	1	0	0	0																																																																																																																																
motif1277	LARP7	10	0	0.4958	0	0.5042	0	0.4302	0	0.5698	0	0	0	1	0	0.3584	0	0.6416	0	0.9052	0	0.0948	0	0.6205	0	0.3795	0	0	0	1	0	0.4944	0	0.5056	0	0.7147	0	0.2853	0	0.3792	0	0.6208																																																																																																																								
motif1278	LARP7	10	0.03	0.4326	0.5374	0	0.3694	0.3307	0.2999	0	0	1	0	0	0.5551	0	0	0.4449	0	0	1	0	0	0	0.9965	0.0035	0	0	1	0	0.3815	0.406	0	0.2125	0.3365	0	0.2151	0.4484	0	0.2729	0.7263	0.0008																																																																																																																								
motif1279	LARP7	10	0	0.8396	0	0.1604	0	0.3675	0	0.6325	0.003	0.46	0	0.5371	0	0.6841	0	0.3159	0.2867	0	0	0.7133	0	0.7557	0	0.2443	0	0	0	1	0	0	1	0	0.3064	0	0	0.6936	0	0	0.4761	0.5239																																																																																																																								
motif1280	LARP7	10	0.1594	0.3491	0	0.4914	0	1	0	0	0.3057	0.3165	0	0.3778	0	0	0	1	0	1	0	0	0	0	0	1	0	0.4979	0.5021	0	0	0.3621	0	0.6378	0	0.6636	0.3364	0	0.4523	0	0	0.5477																																																																																																																								
motif1281	LARP7	8	0.7598	0	0	0.2402	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0.7874	0	0	0.2126	1	0	0	0	1	0	0	0																																																																																																																																
motif1282	LARP7	8	0	0	1	0	1	0	0	0	0.6482	0	0	0.3517	0	0	1	0	1	0	0	0	0.4557	0	0.3504	0.1939	0	0	1	0	1	0	0	0																																																																																																																																
motif1283	LARP7	8	0	0	1	0	0.6902	0	0.3098	0	0	0	1	0	0.3832	0.0029	0.6139	0	1	0	0	0	0	0	1	0	0	0	1	0	0.6516	0	0.3484	0																																																																																																																																
motif1284	LARP7	7	0.5719	0	0	0.4281	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif1285	LARP7	8	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0.1192	0.8808	0	0.537	0.463	0	0.4138	0	0	0.5862																																																																																																																																
motif1286	LARP7	8	0	0	1	0	1	0	0	0	0.3129	0	0.3651	0.3219	0	0	1	0	1	0	0	0	0	0	0.5262	0.4738	0	0	1	0	1	0	0	0																																																																																																																																
motif1300	NONO	8	0.0001	0.4005	0.5994	0	0.6709	0	0.3291	0	0	0.0014	0.9986	0	1	0	0	0	0	0	1	0	0.0001	0	0.9999	0	0.7351	0.0026	0.2623	0	0.5825	0.0001	0.4173	0.0001																																																																																																																																
motif1301	NONO	9	0.2477	0	0.7523	0	0.5373	0	0.462	0.0007	0	0	1	0	0.999	0	0.0009	0.0001	0	0	1	0	0.3527	0	0.6473	0	0.7258	0.0016	0.2726	0	0.3374	0.0007	0.6614	0.0005	0.6274	0.3726	0	0																																																																																																																												
motif1302	NONO	10	0	0	0	1	0	0	0.4428	0.5572	0	0	0	1	0.28	0.3364	0.3769	0.0067	0	0	0	1	0	0	0.5272	0.4728	0	0	0	1	0	0.3407	0.4248	0.2345	0	0	0	1	0	0	0.4471	0.5529																																																																																																																								
motif1303	NONO	10	0	0	1	0	0	0.3717	0.6283	0	0	0.0036	0.9963	0.0001	0	0	1	0	0.3857	0.3106	0	0.3037	0	0.3885	0.6116	0	0	0.2668	0.4244	0.3089	0	0.5472	0.4528	0	0.3336	0.0616	0.2133	0.3915	0	0	1	0																																																																																																																								
motif1304	NONO	8	0	0	1	0	0	0	1	0	0	0	1	0	0.4997	0	0	0.5003	0	0	0.8243	0.1757	0	0	1	0	0	0	0.8004	0.1996	0.2156	0	0.6357	0.1487																																																																																																																																
motif1305	NONO	10	0.4836	0	0	0.5164	0.8796	0	0.0028	0.1175	1	0	0	0	0.0003	0	0	0.9997	0.8437	0	0.0251	0.1312	0.6183	0	0.0007	0.381	0	0	0	1	0.8268	0	0	0.1732	0.8195	0	0	0.1805	0.4748	0	0	0.5252																																																																																																																								
motif1306	NONO	8	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.4845	0.5154	0	0	0.5994	0.4006	0	0	0	1	0	0	0.7208	0.2792																																																																																																																																
motif1307	NONO	8	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0.3328	0	0.6672	0	0	0	1	0	0.374	0	0.626	0	0	0	1																																																																																																																																
motif1308	NONO	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0.4352	0.5648	0	0	0	0	1	0	0	0	1	0	0	0.2427	0.7573	0	0	0	1																																																																																																																																
motif1309	NONO	8	0	0	0.5972	0.4028	0	0	1	0	0	0.3298	0.6702	0	0	1	0	0	0.4848	0	0	0.5152	0	0	1	0	0.0103	0	0.7683	0.2214	0	0	1	0																																																																																																																																
motif1310	NONO	8	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0.7233	0.0346	0.2421	0	0.4942	0	0.5058	0	0.4799	0	0.5201	0																																																																																																																																
motif1311	NONO	8	0	0	0.8041	0.1959	0	0	1	0	0	0	1	0	0.5204	0	0	0.4796	0	0	0.8335	0.1665	0	0	1	0	0	0	0.8119	0.1881	0.2028	0	0.7972	0																																																																																																																																
motif1312	NONO	8	0	0	0.7887	0.2113	0	0	1	0	0	0.433	0.567	0	0	0.8297	0.1703	0	0	0	0	1	0	0	1	0	0.1901	0	0.5639	0.246	0	0	1	0																																																																																																																																
motif1320	PCBP2	10	0	1	0	0	0.4096	0.2692	0	0.3211	0.3918	0.2411	0.3671	0	0.6505	0.0003	0.349	0.0002	0	0.9999	0	0	0	0.9999	0	0	0	1	0	0	0.5355	0.0225	0	0.442	0.4193	0.0031	0.5775	0.0001	0.666	0	0.334	0																																																																																																																								
motif1321	PCBP2	7	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.302	0.698	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																				
motif1322	PCBP2	8	0	1	0	0	0	1	0	0	0	1	0	0	0.283	0.336	0	0.3809	0.176	0.2438	0.2598	0.3204	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																
motif1323	PCBP2	8	0.8719	0	0.1281	0	0.8578	0	0.1422	0	0.8555	0	0.1445	0	0	0	0.1856	0.8144	0	0	0.1862	0.8138	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																
motif1324	PCBP2	8	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.9912	0.0088	0.574	0	0.426	0	0.6018	0	0.3982	0	0.4887	0	0.5113	0																																																																																																																																
motif1325	PCBP2	8	1	0	0	0	0	1	0	0	1	0	0	0	0.3242	0	0	0.6758	0.3282	0	0	0.6718	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1326	PCBP2	8	0	1	0	0	1	0	0	0	1	0	0	0	0.4359	0	0	0.5641	0.3186	0	0	0.6814	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1327	PCBP2	8	0	1	0	0	0	1	0	0	1	0	0	0	0.2847	0	0	0.7153	0.33	0	0	0.67	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1328	PCBP2	8	1	0	0	0	0	1	0	0	0	1	0	0	0.3368	0	0	0.6632	0.3253	0	0	0.6747	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1329	PCBP2	8	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1330	PCBP2	8	1	0	0	0	1	0	0	0	1	0	0	0	0.4216	0	0	0.5784	0.2752	0	0	0.7248	0	1	0	0	0	1	0	0	1	0	0	0																																																																																																																																
motif1331	PCBP2	8	1	0	0	0	1	0	0	0	1	0	0	0	0.4099	0	0	0.5901	0.34	0	0	0.66	1	0	0	0	0	1	0	0	0	1	0	0																																																																																																																																
motif1332	PCBP2	8	1	0	0	0	1	0	0	0	1	0	0	0	0.3879	0	0	0.6121	0.395	0	0	0.605	0	1	0	0	1	0	0	0	0	1	0	0																																																																																																																																
motif1333	PCBP2	10	0	1	0	0	0.3563	0.3065	0	0.3372	0.3953	0.305	0.2997	0	0.5294	0.0006	0.1997	0.2703	0	0.9999	0	0	0	0.9999	0	0	0	1	0	0	0.4921	0.1366	0	0.3713	0.4912	0.022	0.4868	0	0.9999	0	0	0																																																																																																																								
motif1334	PCBP2	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0.4846	0	0.5154	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																				
motif1335	PCBP2	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0.4846	0	0.5154	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																				
motif1336	PCBP2	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0.4846	0	0.5154	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																				
motif1337	PCBP2	8	0	1	0	0	0.3178	0.2123	0	0.4699	0.0002	0.538	0.4618	0	0	1	0	0	1	0	0	0	0	0.3212	0.6788	0	0	1	0	0	0	1	0	0																																																																																																																																
motif1338	PCBP2	10	0	0.4815	0	0.5185	0	0.3166	0	0.6834	0	0.9981	0	0.0019	0	0.5057	0	0.4943	0	0	0	1	0	0.4947	0.0013	0.504	0	0.9997	0	0.0003	0	0.2703	0	0.7296	0	0.4943	0	0.5057	0	0.4933	0	0.5067																																																																																																																								
motif1339	PCBP2	10	0	0.4871	0	0.5129	0	0.5075	0	0.4924	0	0.3079	0.0448	0.6473	0	0.5392	0	0.4608	0	1	0	0	0.3072	0	0.0004	0.6924	0	0.5539	0	0.4461	0	0.9999	0	0	0	0.3102	0	0.6898	0	1	0	0																																																																																																																								
motif1340	PCBP2	10	0	0.5437	0	0.4563	0.0001	0.4782	0	0.5218	0	0.4384	0	0.5616	0.0011	0.3733	0.0127	0.6129	0	0.5833	0	0.4167	0	1	0	0	0	0	0	1	0	0.4421	0.1431	0.4148	0	0.6467	0	0.3533	0	1	0	0																																																																																																																								
motif1341	PCBP2	10	0	0.5179	0	0.4821	0	0.3984	0.0716	0.5299	0	1	0	0	0	0	0	0.9999	0	0.5332	0.4668	0	0	0.3488	0	0.6512	0	0.5603	0.4396	0	0	0.3647	0	0.6352	0	0.9977	0.0023	0	0	0.4219	0	0.5781																																																																																																																								
motif1342	PCBP2	10	0	0.5045	0	0.4955	0.0004	0.4592	0	0.5404	0	0.4914	0	0.5086	0	0.7527	0	0.2473	0.0011	0.5612	0	0.4377	0.0049	0	0	0.9951	0	0.7688	0	0.2312	0	0.6381	0	0.3619	0.0002	0.9998	0	0	0	0.5237	0	0.4763																																																																																																																								
motif1343	PCBP2	10	0	0.4524	0	0.5476	0	0.0002	0	0.9998	0	0.4898	0	0.5102	0	0.9999	0	0.0001	0	0.3202	0	0.6798	0	0.5575	0.0002	0.4423	0	0	0	1	0	0.3576	0.2152	0.4272	0	0.8698	0	0.1302	0	0.4253	0	0.5747																																																																																																																								
motif1344	PCBP2	10	0	0.0007	0.9993	0	0	0.0031	0.9969	0	0	0.2978	0.2163	0.4859	0	0.3369	0.6631	0	0	0.5766	0.4231	0.0004	0.3642	0.1879	0.0467	0.4012	0	0	1	0	0	0.4946	0.5054	0	0	0.1586	0.2661	0.5753	0	0	1	0																																																																																																																								
motif1345	PCBP2	8	0	1	0	0	0	1	0	0	0	1	0	0	0.3508	0	0	0.6492	0	0.5721	0.4279	0	0	0.7603	0	0.2397	0	1	0	0	0	0.6273	0	0.3726																																																																																																																																
motif1346	PCBP2	8	0	1	0	0	0.1028	0	0	0.8972	0	0.1642	0.6242	0.2116	0	1	0	0	0	0	0	1	0	0	1	0	0	0.6358	0	0.3642	0.2179	0.7821	0	0																																																																																																																																
motif1347	PCBP2	8	0	0.8604	0	0.1396	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.6546	0	0.3454	0	0.7337	0	0.2663	0	0.557	0	0.443																																																																																																																																
motif1348	PCBP2	8	0	0	0	1	0	0	0.7905	0.2095	0	0	0	1	0	0.5891	0.4109	0	0	0	0	1	0	0	0.6421	0.3579	0	0.0458	0	0.9542	0	1	0	0																																																																																																																																
motif1349	PCBP2	8	0	0	0	1	0	0	0.2671	0.7329	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.3625	0	0.6375																																																																																																																																
motif1350	PCBP2	8	0	0.4543	0.5457	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0.3927	0.0666	0	0.5407	0	0.3128	0.6872	0	0	1	0	0																																																																																																																																
motif1351	RBFOX2	8	0	1	0	0	0.3185	0.2668	0	0.4147	0	0.9866	0.0133	0.0001	0	0.0001	0	0.9999	0	0	0.5816	0.4184	0	1	0	0	1	0	0	0	0	0.4202	0.5798	0																																																																																																																																
motif1352	RBFOX2	10	0	0	0.4777	0.5223	0	0	1	0	0.3019	0	0.3913	0.3069	0	0.1363	0.8637	0	0.2489	0.143	0.2601	0.3481	0	0.4058	0.3513	0.2429	0.4071	0.0006	0.0307	0.5616	0	0	1	0	0	0	0.9984	0.0016	0	0	1	0																																																																																																																								
motif1353	RBFOX2	10	0	0	0	1	0.2829	0.2162	0	0.5009	0	0	0	1	0.2361	0.1321	0.2321	0.3996	0.193	0.3619	0	0.4451	0.6897	0.3103	0	0	0	0	0	1	0	0	0	1	0.0001	0	0	0.9999	0.0023	0	0	0.9977																																																																																																																								
motif1354	RBFOX2	8	0	0.0683	0	0.9317	0	0	0.8122	0.1878	0	1	0	0	0	0	0	1	0	0.0935	0.7901	0.1165	0	0.8575	0	0.1425	0	0	0	1	0	0.124	0.876	0																																																																																																																																
motif1355	RBFOX2	10	0	0	0.5876	0.4124	0	0	0.6945	0.3055	0.4417	0	0.4716	0.0867	0	0	1	0	1	0	0	0	0	0	1	0	0.621	0.379	0	0	0.4349	0.0085	0.2104	0.3462	0	0	0.8158	0.1842	0.4117	0	0.5883	0																																																																																																																								
motif1356	RBFOX2	8	0	0	0	1	0	0	0.8264	0.1736	0	1	0	0	0	0	0	1	0	0.0881	0.8059	0.106	0	0.8661	0	0.1339	0	0	0	1	0	0.1164	0.7512	0.1325																																																																																																																																
motif1357	RBFOX2	8	0	0	0	1	0	0	0.8285	0.1715	0	0.9043	0.0957	0	0	0	0	1	0	0	0.8942	0.1057	0	0.8671	0	0.1329	0	0	0	1	0	0.1164	0.7519	0.1316																																																																																																																																
motif1358	RBFOX2	8	0	0	0	1	0	0	1	0	0	0	0	1	0	0.5019	0.4981	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.3153	0.1908	0.4938																																																																																																																																
motif1359	RBFOX2	7	0	1	0	0	0.8329	0.1671	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0																																																																																																																																				
motif1360	RBFOX2	7	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0.3076	0	0.6924	0	0.3961	0	0.6039	0	0	0	1	0																																																																																																																																				
motif1361	RBFOX2	8	0	0	0	1	0	0	0.8258	0.1742	0	1	0	0	0	0	0	1	0	0	0.8121	0.1879	0	0.8658	0	0.1342	0	0	0	1	0	0.1986	0.6668	0.1346																																																																																																																																
motif1362	RBFOX2	10	0	1	0	0	0.3926	0.2928	0	0.3146	0	0.9993	0.0006	0	0.4667	0	0.0001	0.5332	0	0	0.962	0.038	0	0.9998	0	0.0002	0.5068	0	0	0.4932	0	0.4573	0.5419	0.0007	0.3473	0.1986	0	0.4541	0	0.4507	0.5493	0																																																																																																																								
motif1363	RBFOX2	8	0	0.531	0.4691	0	1	0	0	0	0	0	0.4814	0.5186	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0.9998	0.0002	0.5761	0	0.4239	0																																																																																																																																
motif1364	RBFOX2	8	0	0	0	1	0	0.0001	0.316	0.6839	0	0	0	1	0.0002	0.9994	0.0002	0.0002	0	0	0	1	0	0	0.3511	0.6488	0	0	0	1	0.0001	0	0	0.9999																																																																																																																																
motif1365	RBFOX2	8	0	0.3505	0.6495	0	0	0.5649	0.4351	0	0	0.2441	0.7559	0	0	0	1	0	0	1	0	0	0	0.4055	0.5945	0	0	0.001	0.999	0	0	0	1	0																																																																																																																																
motif1366	RBFOX2	10	0	0.6128	0	0.3872	0.4838	0.5162	0	0	0.0002	0.4388	0	0.5609	0.0001	0.9999	0	0	0.3953	0	0	0.6046	0	0.5523	0.4477	0	0	1	0	0	0.4828	0	0	0.5172	0	0.493	0	0.507	0	0.9733	0.0267	0																																																																																																																								
motif1367	RBFOX2	10	0	0.3219	0	0.6781	0	0.4198	0.0672	0.5131	0	0.4019	0	0.5981	0.0002	0	0	0.9998	0	1	0	0	0.1073	0.454	0	0.4388	0	1	0	0	0.0001	0	0	0.9999	0	0.4171	0.3405	0.2424	0	0.4832	0	0.5167																																																																																																																								
motif1368	RBFOX2	8	0.0131	0	0	0.9869	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0.3169	0.2507	0.4324	0.5035	0	0	0.4964																																																																																																																																
motif1369	RBFOX2	8	0	0	0	1	0	0	0.2693	0.7307	0	0	0	1	0.9996	0.0001	0.0001	0.0002	0	0	0	1	0.0001	0	0.0001	0.9998	0	0	0	1	0.0001	0	0	0.9999																																																																																																																																
motif1370	RBFOX2	8	0	0	0	1	0	0.6307	0.3693	0	0.2733	0	0	0.7267	0	0.7173	0.2827	0	0	0	0	1	0	0	1	0	0	0	0	1	0.0001	0	0.9999	0																																																																																																																																
motif1371	RBFOX2	7	0	1	0	0	0.7566	0	0	0.2434	0	1	0	0	1	0	0	0	0	1	0	0	0.7031	0	0	0.2968	0	1	0	0																																																																																																																																				
motif1372	RBFOX2	8	0	0	0	1	0	0	0.1905	0.8095	0	0	0	1	0.4575	0	0.5425	0	0	0	0	1	0	0	0	0.9999	0	0	0	1	0	0	0	1																																																																																																																																
motif1373	RBFOX2	8	0	0	0	1	0	0	0.1905	0.8095	0	0	0	1	0.4575	0	0.5425	0	0	0	0	1	0	0	0	0.9999	0	0	0	1	0	0	0	1																																																																																																																																
motif1374	RBFOX2	8	0	0	0	1	0	0	0.2693	0.7307	0	0	0	1	0.9996	0.0001	0.0001	0.0002	0	0	0	1	0.0001	0	0.0001	0.9998	0	0	0	1	0.0001	0	0	0.9999																																																																																																																																
motif1375	RBM22	10	0	0.5273	0	0.4726	0	0.3238	0	0.6762	0	0.6106	0	0.3894	0	1	0	0	0	0	0	1	0	0.5044	0.0851	0.4105	0	0.6079	0	0.3921	0	0.2791	0	0.7209	0	1	0	0	0	0.5036	0	0.4964																																																																																																																								
motif1376	RBM22	10	0	0.0001	0.9999	0	0	0.2824	0.7176	0	0	0.5049	0.4951	0	0	0.5381	0.4619	0	0	0.6027	0.3973	0	0	0.6326	0.3674	0	0	0.2019	0.4029	0.3953	0	0	1	0	0	0.4283	0.5601	0.0116	0	0.5251	0.4749	0																																																																																																																								
motif1377	RBM22	7	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0.344	0	0.2122	0.4438	0	0	1	0	0	0	1	0																																																																																																																																				
