motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif1279	LARP7	10	0	0.8753	0	0.1247	0	0.4225	0	0.5775	0.0119	0.4467	0	0.5415	0	0.6554	0	0.3446	0.2845	0	0	0.7155	0	0.7271	0	0.2728	0	0	0	1	0	0	1	0	0.2914	0	0	0.7085	0	0	0.4776	0.5224																																																																																																																								
motif1280	LARP7	10	0.1768	0.4053	0	0.4179	0	1	0	0	0.2793	0.301	0	0.4197	0	0	0.0001	0.9999	0	0.9999	0.0001	0	0	0	0	1	0	0.5033	0.4967	0	0	0.438	0	0.562	0	0.7249	0.2751	0.0001	0.4472	0	0	0.5528																																																																																																																								
motif1281	LARP7	8	0.755	0	0	0.245	1	0	0	0	0.9999	0	0	0	1	0	0	0	0	0	0.9999	0	0.7745	0	0	0.2255	1	0	0	0	1	0	0	0																																																																																																																																
motif1282	LARP7	8	0	0	0.9999	0	1	0	0	0	0.6902	0	0	0.3097	0	0	1	0	1	0	0	0	0.4596	0	0.3571	0.1833	0	0	1	0	1	0	0	0																																																																																																																																
motif1283	LARP7	8	0	0	1	0	0.5637	0	0.4363	0	0	0	1	0	0.4713	0.0115	0.5172	0	1	0	0	0	0	0	1	0	0	0	1	0	0.5475	0	0.4525	0																																																																																																																																
motif1284	LARP7	7	0.5575	0	0	0.4425	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0																																																																																																																																				
motif1285	LARP7	8	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0.1579	0.8421	0	0.5542	0.4458	0	0.3915	0	0	0.6085																																																																																																																																
motif1286	LARP7	8	0	0	1	0	1	0	0	0	0.3624	0	0.3586	0.279	0	0	1	0	1	0	0	0	0	0	0.5608	0.4392	0	0	1	0	1	0	0	0																																																																																																																																
motif1300	NONO	8	0.0004	0.2834	0.7162	0	0.5982	0	0.4017	0.0001	0.0002	0.0054	0.9944	0	0.9998	0	0.0001	0.0001	0	0	1	0	0.0002	0.0001	0.9997	0	0.6756	0.0103	0.3141	0	0.5823	0.0004	0.4171	0.0002																																																																																																																																
motif1301	NONO	9	0.2003	0	0.7997	0	0.4591	0	0.5381	0.0027	0	0	1	0	0.9959	0	0.0036	0.0004	0	0	1	0	0.3201	0	0.6799	0	0.6636	0.0064	0.3299	0.0001	0.3555	0.0028	0.6398	0.0019	0.5382	0.4618	0	0																																																																																																																												
motif1302	NONO	10	0	0	0	1	0	0	0.445	0.555	0	0	0	1	0.3011	0.3351	0.3371	0.0267	0	0	0	1	0	0	0.5368	0.4632	0	0	0	1	0	0.3847	0.3844	0.2309	0	0	0	1	0	0	0.413	0.5869																																																																																																																								
motif1303	NONO	10	0	0	0.9999	0.0001	0	0.2506	0.7494	0	0	0.0146	0.9851	0.0003	0	0	1	0	0.3898	0.343	0	0.2672	0	0.3522	0.6478	0	0	0.2929	0.4597	0.2474	0	0.5493	0.4507	0	0.3453	0.0874	0.2675	0.2997	0	0	1	0																																																																																																																								
motif1304	NONO	8	0	0	0.9999	0.0001	0	0	1	0	0	0	1	0	0.5777	0	0	0.4223	0	0	0.8333	0.1667	0	0	1	0	0	0	0.8475	0.1525	0.2222	0	0.6417	0.1361																																																																																																																																
motif1305	NONO	10	0.4883	0	0	0.5117	0.8745	0	0.0114	0.1141	1	0	0	0	0.0014	0	0	0.9986	0.7956	0	0.0557	0.1487	0.6302	0	0.0027	0.3671	0.0001	0	0	0.9999	0.8357	0	0	0.1643	0.8379	0	0	0.1621	0.557	0	0	0.443																																																																																																																								
motif1306	NONO	8	0	0	0	1	0	0	1	0	0	0	0.9999	0	0	0	0	1	0	0	0.4737	0.5263	0	0	0.6096	0.3904	0	0	0	1	0	0	0.7185	0.2815																																																																																																																																
motif1307	NONO	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0.9999	0	0	0	0.4045	0	0.5955	0	0	0	1	0	0.3515	0	0.6485	0	0	0	1																																																																																																																																
motif1308	NONO	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0.4892	0.5108	0	0	0	0	1	0	0	0	1	0	0	0.2593	0.7407	0	0	0	1																																																																																																																																
motif1309	NONO	8	0	0	0.5891	0.4109	0	0	1	0	0	0.3335	0.6665	0	0	1	0	0	0.4817	0	0	0.5183	0	0	1	0	0.0413	0	0.7827	0.176	0	0	1	0																																																																																																																																
motif1310	NONO	8	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0.6436	0.0268	0.3296	0	0.5352	0	0.4648	0	0.4863	0	0.5137	0																																																																																																																																
motif1311	NONO	8	0	0	0.8244	0.1756	0	0	1	0	0	0	1	0	0.5761	0	0	0.4239	0	0	0.8417	0.1583	0	0	1	0	0	0	0.8537	0.1463	0.2123	0	0.7877	0																																																																																																																																
motif1312	NONO	8	0	0	0.7761	0.2238	0	0	1	0	0	0.3761	0.6239	0	0	0.8211	0.1789	0	0	0	0	1	0	0	1	0	0.1389	0	0.6074	0.2537	0	0	1	0																																																																																																																																
motif1320	PCBP2	10	0.0001	0.9998	0.0001	0	0.3188	0.2917	0	0.3895	0.3817	0.234	0.3842	0.0001	0.6284	0.0014	0.3695	0.0008	0.0001	0.9997	0.0001	0	0.0001	0.9998	0	0.0001	0	1	0	0	0.4975	0.0778	0	0.4247	0.367	0.0124	0.6203	0.0003	0.6248	0	0.3751	0																																																																																																																								
motif1321	PCBP2	7	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.2324	0.7676	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																				
motif1322	PCBP2	8	0	1	0	0	0	1	0	0	0	1	0	0	0.2487	0.3121	0	0.4393	0.1577	0.2382	0.2435	0.3606	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																
motif1323	PCBP2	8	0.856	0	0.144	0	0.8653	0	0.1347	0	0.8431	0	0.1568	0	0	0	0.1372	0.8628	0	0	0.2185	0.7815	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																
motif1324	PCBP2	8	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.9648	0.0352	0.5141	0	0.4859	0	0.6039	0	0.3961	0	0.5787	0	0.4213	0																																																																																																																																
motif1325	PCBP2	8	1	0	0	0	0	1	0	0	1	0	0	0	0.3577	0	0	0.6422	0.3115	0	0	0.6885	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1326	PCBP2	8	0	1	0	0	1	0	0	0	1	0	0	0	0.3686	0	0	0.6314	0.3735	0	0	0.6265	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1327	PCBP2	8	0	1	0	0	0	1	0	0	1	0	0	0	0.3128	0	0	0.6872	0.349	0	0	0.651	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1328	PCBP2	8	1	0	0	0	0	1	0	0	0	1	0	0	0.3846	0	0	0.6154	0.2712	0	0	0.7288	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1329	PCBP2	8	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1330	PCBP2	8	1	0	0	0	1	0	0	0	1	0	0	0	0.4007	0	0	0.5993	0.2538	0	0	0.7462	0	1	0	0	0	1	0	0	1	0	0	0																																																																																																																																
motif1331	PCBP2	8	1	0	0	0	1	0	0	0	1	0	0	0	0.3926	0	0	0.6074	0.33	0	0	0.67	1	0	0	0	0	1	0	0	0	1	0	0																																																																																																																																
motif1332	PCBP2	8	1	0	0	0	1	0	0	0	1	0	0	0	0.3799	0	0	0.6201	0.3518	0	0	0.6482	0	1	0	0	1	0	0	0	0	1	0	0																																																																																																																																
motif1333	PCBP2	10	0.0001	0.9999	0	0	0.2766	0.3671	0	0.3563	0.3943	0.3479	0.2577	0.0001	0.543	0.0024	0.2382	0.2163	0.0001	0.9997	0.0001	0.0001	0.0002	0.9998	0	0	0	1	0	0	0.4285	0.1636	0	0.4079	0.4282	0.0786	0.4931	0	0.9998	0.0001	0.0001	0																																																																																																																								
motif1334	PCBP2	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0.4703	0	0.5296	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																				
motif1335	PCBP2	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0.4703	0	0.5296	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																				
motif1336	PCBP2	7	0	1	0	0	0	1	0	0	0	0	0	1	0	0.4703	0	0.5296	0	1	0	0	0	1	0	0	0	1	0	0																																																																																																																																				
motif1337	PCBP2	8	0	1	0	0	0.2968	0.2773	0	0.4259	0.0008	0.4982	0.501	0	0	1	0	0	1	0	0	0	0	0.3224	0.6776	0	0	1	0	0	0	1	0	0																																																																																																																																
motif1338	PCBP2	10	0	0.4228	0	0.5772	0	0.4508	0	0.5492	0	0.9925	0	0.0075	0	0.5604	0	0.4396	0	0	0	1	0	0.4805	0.0052	0.5143	0	0.9988	0	0.0012	0	0.4029	0	0.5971	0	0.4651	0	0.5349	0	0.5006	0	0.4994																																																																																																																								
motif1339	PCBP2	10	0	0.5103	0	0.4897	0.0002	0.4362	0	0.5637	0	0.3662	0.0753	0.5585	0	0.6047	0	0.3953	0	1	0	0	0.2554	0	0.0014	0.7432	0	0.53	0	0.47	0.0002	0.9998	0	0	0	0.4289	0	0.5711	0	1	0	0																																																																																																																								
motif1340	PCBP2	10	0	0.593	0	0.407	0.0003	0.5132	0	0.4865	0	0.4163	0	0.5837	0.0045	0.3898	0.0478	0.5578	0	0.6379	0	0.3621	0.0001	0.9999	0	0	0	0	0	1	0.0001	0.3974	0.1769	0.4257	0	0.7525	0	0.2475	0	1	0	0																																																																																																																								
motif1341	PCBP2	10	0	0.5226	0	0.4774	0.0001	0.4381	0.0557	0.5061	0	1	0	0	0	0.0002	0	0.9998	0	0.5043	0.4957	0	0	0.3369	0	0.6631	0.0001	0.6296	0.3703	0	0.0002	0.4374	0	0.5624	0	0.9907	0.0093	0	0	0.4774	0	0.5226																																																																																																																								
motif1342	PCBP2	10	0	0.4977	0	0.5023	0.0015	0.5001	0	0.4984	0	0.5595	0	0.4405	0.0001	0.7326	0	0.2673	0.0045	0.5934	0	0.402	0.0197	0	0	0.9803	0	0.7115	0	0.2885	0	0.7455	0	0.2545	0.0006	0.9994	0	0	0	0.5601	0	0.4399																																																																																																																								
motif1343	PCBP2	10	0	0.4765	0	0.5235	0	0.0007	0	0.9992	0	0.5119	0	0.488	0	0.9998	0	0.0002	0	0.4119	0	0.5881	0	0.5232	0.0007	0.4761	0	0	0	1	0	0.4021	0.1986	0.3993	0	0.8737	0	0.1263	0	0.4796	0	0.5204																																																																																																																								
motif1344	PCBP2	10	0	0.0028	0.9972	0	0	0.0126	0.9874	0	0	0.3211	0.292	0.3868	0	0.2972	0.7028	0	0	0.649	0.3495	0.0015	0.2955	0.2079	0.0707	0.4259	0	0	1	0	0	0.4188	0.5811	0	0	0.1678	0.3419	0.4903	0	0	1	0																																																																																																																								
motif1345	PCBP2	8	0	1	0	0	0	1	0	0	0	1	0	0	0.3377	0	0	0.6623	0	0.5515	0.4485	0	0	0.8397	0	0.1603	0	1	0	0	0	0.6083	0	0.3917																																																																																																																																
motif1346	PCBP2	8	0	1	0	0	0.1243	0	0	0.8757	0	0.1576	0.6039	0.2385	0	1	0	0	0	0	0	1	0	0	1	0	0	0.7135	0	0.2865	0.1976	0.8024	0	0																																																																																																																																
motif1347	PCBP2	8	0	0.8289	0	0.1711	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.6759	0	0.3241	0	0.7578	0	0.2422	0	0.5846	0	0.4154																																																																																																																																
motif1348	PCBP2	8	0	0	0	1	0	0	0.8019	0.198	0	0	0	1	0	0.6221	0.3779	0	0	0	0	1	0	0	0.6226	0.3774	0	0.1126	0	0.8874	0	0.9999	0	0																																																																																																																																
motif1349	PCBP2	8	0	0	0	1	0	0	0.2741	0.7259	0	0	0	0.9999	0	0.9999	0	0.0001	0	0	0	1	0	0	0	1	0	0	0	1	0	0.3552	0	0.6448																																																																																																																																
motif1350	PCBP2	8	0	0.4687	0.5313	0	0	1	0	0	0	0.0001	0	0.9999	0	0	1	0	0	1	0	0	0.3963	0.0652	0	0.5385	0	0.3578	0.6422	0	0	1	0	0																																																																																																																																
motif1351	RBFOX2	8	0	1	0	0	0.2833	0.3166	0	0.4001	0	0.9464	0.0532	0.0003	0	0.0003	0	0.9997	0	0	0.6408	0.3592	0	1	0	0	0.9999	0	0.0001	0	0	0.4165	0.5835	0																																																																																																																																
motif1352	RBFOX2	10	0	0.0001	0.5037	0.4962	0	0	1	0	0.2409	0	0.4988	0.2603	0	0.1648	0.8352	0	0.2211	0.186	0.2859	0.307	0.0001	0.475	0.3097	0.2153	0.3713	0.0023	0.0818	0.5446	0	0	1	0	0	0	0.9936	0.0064	0	0	1	0																																																																																																																								
motif1353	RBFOX2	10	0	0	0	1	0.2433	0.2475	0	0.5092	0.0001	0	0	0.9999	0.2406	0.1571	0.2377	0.3646	0.1939	0.4141	0	0.392	0.6574	0.3424	0	0.0001	0	0.0001	0	0.9998	0.0002	0	0	0.9998	0.0004	0	0	0.9995	0.0093	0	0	0.9907																																																																																																																								
motif1354	RBFOX2	8	0	0.0475	0	0.9525	0	0	0.8142	0.1858	0	1	0	0	0	0	0	1	0	0.1112	0.7438	0.145	0	0.8717	0	0.1283	0	0	0	1	0	0.1133	0.8866	0																																																																																																																																
motif1355	RBFOX2	10	0	0	0.582	0.418	0	0	0.7851	0.2149	0.3929	0	0.513	0.0942	0	0	1	0	1	0	0	0	0	0	1	0	0.6754	0.3246	0	0	0.4224	0.0232	0.2166	0.3378	0	0	0.7929	0.2071	0.3633	0	0.6367	0																																																																																																																								
motif1356	RBFOX2	8	0	0	0	1	0	0	0.8359	0.1641	0	1	0	0	0	0	0	1	0	0.099	0.7735	0.1275	0	0.8853	0	0.1147	0	0	0	1	0	0.1014	0.7421	0.1565																																																																																																																																
motif1357	RBFOX2	8	0	0	0	1	0	0	0.8373	0.1627	0	0.8991	0.1009	0	0	0	0	1	0	0	0.872	0.128	0	0.8856	0	0.1144	0	0	0	1	0	0.1019	0.7417	0.1564																																																																																																																																
motif1358	RBFOX2	7	0	0	0	1	0	0	1	0	0	0	0	1	0	0.5688	0.4312	0	0	0	0	1	0	0	1	0	0	0	0	0.9999																																																																																																																																				
motif1359	RBFOX2	7	0	0.9999	0	0	0.8833	0.1167	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0																																																																																																																																				
motif1360	RBFOX2	7	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0.3429	0	0.6571	0	0.3187	0	0.6813	0	0.0001	0	0.9999	0																																																																																																																																				
motif1361	RBFOX2	8	0	0	0	1	0	0	0.8363	0.1637	0	1	0	0	0	0	0	1	0	0	0.7758	0.2242	0	0.8856	0	0.1144	0	0	0	1	0	0.2	0.6427	0.1573																																																																																																																																
motif1362	RBFOX2	10	0	1	0	0	0.3637	0.365	0	0.2713	0	0.9974	0.0026	0.0001	0.4081	0	0.0004	0.5915	0	0	0.9405	0.0594	0	0.9992	0	0.0008	0.5116	0.0001	0	0.4883	0	0.5031	0.494	0.0029	0.2749	0.2624	0	0.4627	0	0.5279	0.4721	0																																																																																																																								
motif1363	RBFOX2	8	0	0.5588	0.4412	0	1	0	0	0	0	0	0.558	0.442	0.0001	0	0.9999	0	0	1	0	0	1	0	0	0	0	0.0001	0.9992	0.0007	0.566	0	0.434	0																																																																																																																																
motif1364	RBFOX2	8	0	0	0	1	0	0.0003	0.2764	0.7233	0	0	0	1	0.0008	0.9975	0.0008	0.001	0	0	0	1	0.0002	0	0.3181	0.6817	0	0	0	1	0.0004	0.0001	0	0.9994																																																																																																																																
motif1365	RBFOX2	8	0	0.3061	0.6939	0	0	0.3865	0.6135	0	0	0.3134	0.6866	0	0	0	1	0	0	0.9999	0.0001	0	0	0.4086	0.5914	0	0	0.0041	0.9959	0	0	0.0001	0.9999	0																																																																																																																																
motif1366	RBFOX2	10	0	0.5311	0	0.4689	0.4292	0.5708	0	0	0.0009	0.5138	0.0001	0.4852	0.0003	0.9995	0	0.0002	0.4145	0	0	0.5855	0	0.5084	0.4915	0	0	1	0	0	0.4331	0	0	0.5669	0	0.5196	0	0.4804	0	0.9717	0.0283	0																																																																																																																								
motif1367	RBFOX2	10	0	0.3311	0	0.6689	0	0.4366	0.1114	0.452	0	0.4635	0	0.5365	0.0008	0	0	0.9992	0	1	0	0	0.1333	0.5364	0	0.3304	0	0.9999	0	0.0001	0.0003	0	0	0.9997	0.0001	0.422	0.399	0.179	0.0001	0.5276	0	0.4723																																																																																																																								
motif1368	RBFOX2	8	0.0523	0	0.0001	0.9476	0	0	1	0	0.0002	0.9998	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0.0001	0.4074	0.1847	0.4078	0.4616	0.0001	0.0001	0.5382																																																																																																																																
motif1369	RBFOX2	8	0	0	0	1	0	0.0001	0.3194	0.6805	0	0	0	1	0.9985	0.0004	0.0004	0.0007	0	0	0	1	0.0003	0	0.0005	0.9992	0	0	0	1	0.0004	0	0	0.9996																																																																																																																																
motif1370	RBFOX2	8	0	0	0	1	0.0001	0.6175	0.3824	0	0.2781	0	0	0.7219	0.0001	0.741	0.2589	0	0	0	0	1	0	0	1	0	0	0	0	1	0.0002	0.0002	0.9996	0																																																																																																																																
motif1371	RBFOX2	7	0	1	0	0	0.7008	0	0	0.2992	0	0.9999	0.0001	0	1	0	0	0	0	1	0	0	0.7103	0	0	0.2897	0	0.9999	0	0.0001																																																																																																																																				
motif1372	RBFOX2	8	0	0	0	1	0	0	0.1819	0.8181	0	0	0	1	0.4495	0.0001	0.5503	0.0001	0	0	0	1	0.0001	0	0.0001	0.9998	0	0	0	1	0.0002	0	0	0.9998																																																																																																																																
motif1373	RBFOX2	8	0	0	0	1	0	0	0.1819	0.8181	0	0	0	1	0.4495	0.0001	0.5503	0.0001	0	0	0	1	0.0001	0	0.0001	0.9998	0	0	0	1	0.0002	0	0	0.9998																																																																																																																																
motif1374	RBFOX2	8	0	0	0	1	0	0.0001	0.3194	0.6805	0	0	0	1	0.9985	0.0004	0.0004	0.0007	0	0	0	1	0.0003	0	0.0005	0.9992	0	0	0	1	0.0004	0	0	0.9996																																																																																																																																
motif1375	RBM22	10	0	0.5005	0	0.4995	0	0.4101	0	0.5899	0	0.6755	0	0.3245	0	1	0	0	0	0	0	1	0	0.4203	0.116	0.4638	0	0.6161	0	0.3839	0	0.3829	0	0.6171	0	1	0	0	0	0.524	0	0.476																																																																																																																								
motif1376	RBM22	10	0	0.0004	0.9996	0	0	0.1692	0.8308	0	0	0.4984	0.5015	0.0001	0	0.5375	0.4625	0	0	0.6398	0.3601	0	0	0.6579	0.3421	0	0	0.2013	0.4533	0.3454	0	0	1	0	0	0.3905	0.5664	0.043	0	0.4961	0.5039	0																																																																																																																								
motif1377	RBM22	7	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0.2718	0	0.332	0.3962	0	0	1	0	0	0	1	0																																																																																																																																				
motif1378	RBM22	9	0.6253	0.3747	0	0	0.9997	0	0	0.0003	0.5988	0.001	0.4002	0	0.4128	0	0.29	0.2972	0	0	1	0	1	0	0	0	0.6837	0	0	0.3163	0	0	1	0	1	0	0	0																																																																																																																												
motif1379	RBM22	8	0	0.4336	0	0.5664	0	1	0	0	0	0	0	1	0	0.4695	0.5305	0	0	0.4866	0	0.5134	0	1	0	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1380	RBM22	8	0	0.5146	0	0.4854	0	1	0	0	0	0	0	1	0	0.5171	0.4829	0	0	0.8985	0	0.1015	0	1	0	0	0.0001	0	0	0.9999	0	0.4035	0.5965	0																																																																																																																																
motif1381	RBM22	8	0	0	0.7547	0.2452	0	0.2027	0.6314	0.1659	0	1	0	0	0	0.3996	0	0.6004	0	0.8198	0.1802	0	0	0	0	1	0	0	1	0	0	0	1	0																																																																																																																																
motif1382	RBM22	8	0	0	0	1	0	0.7097	0	0.2903	0	0	0	1	0	0.6065	0	0.3935	0	0	0	1	0	0	0	1	0	1	0	0	0	0.3129	0	0.6871																																																																																																																																
motif1383	RBM22	7	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0.2717	0	0.3326	0.3958	0.0001	0	0.9999	0	0	0	1	0																																																																																																																																				
motif1384	RBM22	8	0	1	0	0	0.7305	0	0	0.2695	0	0	1	0	0.5515	0	0	0.4485	0	0	1	0	1	0	0	0	0.6589	0	0	0.3411	0	0	1	0																																																																																																																																
motif1385	RBM22	8	0	0.7044	0.2956	0	0.634	0	0	0.3659	0	0	1	0	0	0.4997	0.5003	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0.2342	0.7658	0																																																																																																																																
motif1386	RBM27	10	0	1	0	0	0.0484	0.4786	0.0003	0.4727	0.059	0.1604	0.0805	0.7002	0	0.9998	0	0.0002	0.057	0.417	0.0027	0.5234	0.0369	0.1338	0.0829	0.7465	0	0.9989	0	0.0011	0.0636	0.498	0.0002	0.4382	0.0471	0.3153	0.0055	0.6321	0	1	0	0																																																																																																																								
motif1387	RBM27	8	0.8803	0	0	0.1197	0	0	1	0	0.3047	0	0.6953	0	0.4557	0.5443	0	0	1	0	0	0	0	0	1	0	0.7707	0	0	0.2293	0	0	1	0																																																																																																																																
motif1388	RBM27	10	0	0	0	1	0.3665	0	0	0.6334	0	0	0	1	0	0	0	1	0.7101	0	0.2895	0.0003	0.349	0	0	0.651	0.3565	0	0	0.6435	0.5394	0	0	0.4606	0.0264	0	0	0.9736	0	0	0.3041	0.6959																																																																																																																								
motif1389	RBM27	8	0	0	1	0	0	0.6686	0.3313	0	0.7984	0	0	0.2016	0	0	1	0	0	1	0	0	0.6422	0.0005	0	0.3573	0	0	1	0	0	0.5536	0.4463	0																																																																																																																																
motif1390	RBM27	10	0.4708	0	0.5292	0	0.4861	0	0.4931	0.0208	0.4576	0	0.4494	0.093	0	0	1	0	0.3614	0.2133	0.3429	0.0824	0.4627	0.5344	0	0.0029	0.621	0	0	0.379	0	0	0.9416	0.0584	0	0	1	0	0	0	0.9998	0.0002																																																																																																																								
motif1391	RBM27	8	0.9999	0	0	0	0	0	1	0	0.2973	0	0.7026	0	0	0.6761	0.3238	0	1	0	0	0	0	0.4494	0.5506	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1392	RBM27	8	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0.6783	0.3216	0.6883	0	0	0.3117	1	0	0	0	1	0	0	0																																																																																																																																
motif1393	RBM27	7	0	0	1	0	0	0	1	0	0.8395	0	0	0.1605	0	0	0.9999	0	1	0	0	0	0	0.2681	0.7318	0	1	0	0	0																																																																																																																																				
motif1394	RBM27	8	0.4788	0	0.5212	0	0	0	1	0	0	0	1	0	0	0	0.8038	0.1962	0.2853	0.7132	0.0015	0	0	0	0	1	0	0	1	0	0	0	0.641	0.359																																																																																																																																
motif1395	RBM27	8	1	0	0	0	1	0	0	0	0.9999	0	0	0	0.3492	0	0	0.6508	0.4147	0	0.5852	0	1	0	0	0	1	0	0	0	1	0	0	0																																																																																																																																
motif1396	RBM27	8	0.0001	0.5555	0.4444	0	0.5934	0	0	0.4066	0	0	1	0	0.9999	0	0	0.0001	0	0	0.9999	0.0001	0	0.5333	0.4667	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1397	RBM27	8	0	0	0.5456	0.4544	0	0	1	0	0	0.5379	0.4621	0	0	0	0	1	0	0	1	0	0	0.0001	0.9999	0	0.1714	0	0.4337	0.3948	0	0	1	0																																																																																																																																
motif1398	RBM27	8	1	0	0	0	0	0	1	0	0.3167	0	0.6833	0	0.5399	0.4601	0	0	1	0	0	0	0	0.3085	0.6915	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1399	RBM27	8	1	0	0	0	0	0	1	0	0	0.5331	0.4669	0	1	0	0	0	0	0	1	0	0	0.58	0.4199	0	0.6267	0	0	0.3733	0.0001	0	0.9999	0																																																																																																																																
motif1400	RBM27	8	0.7055	0	0.2945	0	0	0	1	0	0.3185	0	0.6815	0	0	0.8435	0.1565	0	1	0	0	0	0	0.3757	0.6243	0	1	0	0	0	0	0	1	0																																																																																																																																
motif1401	RBM27	8	0.5194	0	0.4806	0	0	0	1	0	0	0	1	0	0	0	0.9905	0.0095	0.4066	0.5934	0	0	0.4936	0	0	0.5064	0	0	1	0	0	0	0	1																																																																																																																																
motif1402	SAFB2	8	0.8803	0	0	0.1197	0	0	1	0	0.3047	0	0.6953	0	0.4557	0.5443	0	0	1	0	0	0	0	0	1	0	0.7707	0	0	0.2293	0	0	1	0																																																																																																																																
motif1403	SAFB2	10	0	0	0	1	0.3665	0	0	0.6334	0	0	0	1	0	0	0	1	0.7101	0	0.2895	0.0003	0.349	0	0	0.651	0.3565	0	0	0.6435	0.5394	0	0	0.4606	0.0264	0	0	0.9736	0	0	0.3041	0.6959																																																																																																																								
motif1404	SAFB2	8	0	0	1	0	0	0.6686	0.3313	0	0.7984	0	0	0.2016	0	0	1	0	0	1	0	0	0.6422	0.0005	0	0.3573	0	0	1	0	0	0.5536	0.4463	0																																																																																																																																
motif1405	SAFB2	10	0.4708	0	0.5292	0	0.4861	0	0.4931	0.0208	0.4576	0	0.4494	0.093	0	0	1	0	0.3614	0.2133	0.3429	0.0824	0.4627	0.5344	0	0.0029	0.621	0	0	0.379	0	0	0.9416	0.0584	0	0	1	0	0	0	0.9998	0.0002																																																																																																																								
motif1406	SAFB2	8	0.9999	0	0	0	0	0	1	0	0.2973	0	0.7026	0	0	0.6761	0.3238	0	1	0	0	0	0	0.4494	0.5506	0	1	0	0	0	0	0	1	0																																																																																																																																
