motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif1801	SRSF2	8	0.7128	0	0.2872	0	1	0	0	0	0.778	0	0.0055	0.2165	0.0045	0	0.9955	0	1	0	0	0	0.7995	0	0.0013	0.1993	0.01	0	0.99	0	0.9988	0	0	0.0013																																																																																																																																
motif1802	SRSF2	8	0.0032	0	0	0.9968	0	0	1	0	0.0017	0.0139	0.9844	0	0.6868	0	0	0.3132	0.0018	0.0042	0.9891	0.0049	0.1327	0.3449	0.5223	0	0.3921	0	0	0.6079	0	0	1	0																																																																																																																																
motif1803	SRSF2	8	0.7128	0	0.2872	0	1	0	0	0	0.778	0	0.0055	0.2165	0.0045	0	0.9955	0	1	0	0	0	0.7995	0	0.0013	0.1993	0.01	0	0.99	0	0.9988	0	0	0.0013																																																																																																																																
motif1804	SRSF2	8	0.0032	0	0	0.9968	0	0	1	0	0.0017	0.0139	0.9844	0	0.6868	0	0	0.3132	0.0018	0.0042	0.9891	0.0049	0.1327	0.3449	0.5223	0	0.3921	0	0	0.6079	0	0	1	0																																																																																																																																
motif1805	SRSF2	8	1	0	0	0	0	0.3712	0.6287	0.0002	0.9967	0	0.0033	0	0.0089	0	0.9905	0.0006	0.6251	0.3635	0.0077	0.0037	0.995	0.0003	0.0039	0.0008	1	0	0	0	0.0077	0.1979	0.7945	0																																																																																																																																
motif1806	SRSF3	8	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.3737	0.0019	0.6243	0.0001	0.9998	0.0001	0.0001	0.0001	0.2687	0.0006	0.7306	0.0001	0.3059	0.2136	0.4804	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001																																																																																																																																
motif1807	SRSF3	8	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.1645	0.4462	0.146	0.2433	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.001	0.4318	0.3618	0.2054	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001																																																																																																																																
motif1808	SRSF3	8	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.1022	0.8976	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.1046	0.8952	0.0001	0.0001	0.4772	0.5227	0.0001	0.9998	0.0001	0.0001	0.8341	0.0001	0.1657	0.0001	0.0001	0.9998	0.0001	0.0001																																																																																																																																
motif1809	SRSF3	7	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001																																																																																																																																				
motif1810	SRSF3	7	0.0001	0.0001	0.0001	0.9998	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.9998	0.0001	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001																																																																																																																																				
motif1811	SRSF3	10	0.0178	0.347	0.0463	0.5889	0.0032	0.2203	0.0552	0.7213	0.0006	0.9972	0.002	0.0002	0.0189	0.2662	0.0005	0.7144	0.0031	0.2084	0.0732	0.7152	0.0011	0.9783	0.0023	0.0183	0.2212	0.4682	0.0005	0.3101	0.0042	0.0179	0.0601	0.9178	0.002	0.9449	0.0102	0.0428	0.0165	0.8798	0.0003	0.1034																																																																																																																								
motif1812	SRSF3	10	0.0198	0.97	0.0058	0.0045	0.4239	0.2714	0.0235	0.2812	0.0031	0.8614	0.0925	0.0431	0.0111	0.9861	0.0005	0.0023	0.6211	0.0002	0.0295	0.3493	0.0067	0.7661	0.1779	0.0493	0.0136	0.9829	0.0006	0.0029	0.5347	0.0002	0.0246	0.4405	0.0144	0.7922	0.1455	0.0478	0.1059	0.827	0.0166	0.0505																																																																																																																								
motif1813	SRSF3	7	0	0.9967	0.0007	0.0026	0.002	0.0007	0.0007	0.9967	0.9967	0	0	0.0033	0	1	0	0	0.9987	0	0.0013	0	0.9993	0	0.0007	0	0.0007	0.9987	0	0.0007																																																																																																																																				
motif1814	SRSF3	8	0.0021	0.4195	0.0008	0.5776	0.3162	0.0004	0.0004	0.6829	0.0004	0.9996	0	0	0.0016	0	0	0.9983	0.0004	0.0004	0	0.9992	0	0.9996	0	0.0004	0.9996	0	0	0.0004	0.0012	0.0021	0.0004	0.9963																																																																																																																																
motif1815	SRSF3	9	0.6407	0.0004	0	0.3589	0	0.9996	0.0004	0	0.5362	0	0	0.4638	0.3747	0	0.0004	0.6249	0.0004	0.9996	0	0	0.0004	0	0.9996	0	0.9964	0.0007	0	0.0029	0	0.5895	0	0.4105	0.001	0.4294	0.0004	0.5692																																																																																																																												
motif1816	SRSF3	8	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001	0.1645	0.4462	0.146	0.2433	0.0001	0.9998	0.0001	0.0001	0.0001	0.0001	0.9998	0.0001	0.001	0.4318	0.3618	0.2054	0.0001	0.9998	0.0001	0.0001	0.0001	0.9998	0.0001	0.0001																																																																																																																																
motif1817	SRSF3	8	0	0	0	1	0.0022	0	0	0.9978	0.0002	0.0016	0	0.9983	0.3508	0.0003	0.0019	0.647	0	0.7439	0.0011	0.255	0.0022	0.0014	0	0.9964	0.0011	0.0014	0	0.9975	0.0013	0.0016	0	0.9972																																																																																																																																
motif1818	SRSF3	10	0.0003	0	0.9995	0.0002	0.0609	0	0	0.9391	0	0.0007	0.0611	0.9382	0	0.6193	0.0002	0.3806	0.5946	0.0003	0.4051	0	0.7328	0.0042	0.263	0	0.3445	0.0716	0.2711	0.3129	0.0452	0.308	0.2261	0.4207	0.0066	0.9907	0	0.0028	0.001	0.9969	0	0.0021																																																																																																																								
motif1819	SRSF3	10	0.9959	0.0005	0	0.0036	0.4822	0.0011	0	0.5167	0.995	0.0005	0.0031	0.0014	0.3011	0.0019	0	0.6971	0.9961	0.0003	0	0.0036	0.3829	0.186	0	0.431	0.5054	0	0.0006	0.494	0.5513	0.0017	0	0.447	0.9953	0.003	0	0.0017	0.9986	0	0.0002	0.0013																																																																																																																								
motif1820	SRSF3	9	0	0.2847	0.7061	0.0092	0	0.7854	0.2129	0.0017	0.0035	0.9893	0.0071	0	0.249	0.0303	0.1024	0.6182	0.0003	0.0328	0.9669	0	0	0.0995	0.9002	0.0003	0	0.5405	0.391	0.0685	0	0.9616	0.0384	0	0.0024	0.4303	0.0447	0.5226																																																																																																																												
motif1821	SRSF3	10	0.0048	0.4546	0.0015	0.5391	0.1244	0.3929	0	0.4827	0.0013	0.9947	0	0.0041	0.2716	0	0	0.7284	0	0.4452	0	0.5548	0.0029	0.4818	0	0.5153	0.1659	0.0008	0	0.8333	0.0013	0.9988	0	0	0.4352	0	0	0.5648	0.0096	0.0014	0.9857	0.0033																																																																																																																								
motif1822	SRSF3	10	0.6755	0.0184	0	0.306	0.0009	0	0.9663	0.0327	0.0022	0.0003	0.9972	0.0003	0.8277	0.1713	0.0009	0	0	0.0008	0.6336	0.3657	0.2851	0.517	0.0011	0.1968	0.451	0.012	0.0048	0.5322	0.0011	0.0433	0.9433	0.0123	0.3352	0.0011	0.6636	0.0002	0.8208	0.1792	0	0																																																																																																																								
motif1823	SRSF3	8	0	0.0023	0.9977	0	0.0022	0.181	0.2284	0.5885	0.8005	0.0002	0.0008	0.1986	0.0027	0	0.9928	0.0045	0.0013	0.0028	0.9941	0.0019	0.998	0.002	0	0	0.0036	0.1233	0.1171	0.7561	0.0002	0	0	0.9998																																																																																																																																
motif1824	SRSF3	8	0	0.0023	0.9977	0	0.0022	0.181	0.2284	0.5885	0.8005	0.0002	0.0008	0.1986	0.0027	0	0.9928	0.0045	0.0013	0.0028	0.9941	0.0019	0.998	0.002	0	0	0.0036	0.1233	0.1171	0.7561	0.0002	0	0	0.9998																																																																																																																																
motif1825	SRSF4	9	0.0001	0.0876	0.9121	0.0001	0.8394	0.0003	0.1555	0.0048	0.0001	0.0002	0.9995	0.0001	0.0001	0.0025	0.9972	0.0001	0.7006	0.1327	0.165	0.0016	0.7225	0.0003	0.272	0.0052	0.0001	0.0023	0.9974	0.0001	0.5931	0.0241	0.3795	0.0034	0.4835	0.0096	0.4957	0.0111																																																																																																																												
motif1826	SRSF4	8	0.0001	0.0001	0.9997	0.0001	0.8413	0.0001	0.1585	0.0001	0.8094	0.0001	0.1904	0.0001	0.0001	0.0001	0.9997	0.0001	0.8523	0.0001	0.1475	0.0001	0.8265	0.0001	0.1733	0.0001	0.0001	0.0001	0.9997	0.0001	0.8687	0.0001	0.1311	0.0001																																																																																																																																
motif1827	SRSF4	10	0.7268	0.0036	0.2694	0.0002	0.0294	0.008	0.8796	0.0829	0.0859	0	0.9141	0	0.9884	0	0.0008	0.0108	0.1962	0	0.7343	0.0696	0.1274	0.0137	0.8589	0	0.5829	0.2886	0.1249	0.0035	0.6393	0.0127	0.2052	0.1428	0.0002	0.0708	0.9291	0	0.7816	0	0.2183	0.0002																																																																																																																								
motif1828	SRSF4	10	0	0.3697	0.6301	0.0002	0	0.5826	0.4112	0.0062	0.0002	0.5426	0.4572	0	0.1014	0.3305	0.5631	0.0049	0.0002	0.5475	0.4442	0.0081	0	0.0013	0.9952	0.0035	0	0.5372	0.4519	0.0109	0.0011	0.7338	0.2652	0	0.0024	0.339	0.6268	0.0318	0	0.0065	0.9935	0																																																																																																																								
motif1829	SRSF4	10	0.0053	0.0005	0.3655	0.6287	0.002	0.0756	0.8962	0.0261	0.0253	0.2547	0.2898	0.4303	0.0835	0.6904	0.2243	0.0017	0.0855	0.001	0.0012	0.9122	0	0.1344	0.8639	0.0017	0.0697	0.1104	0.1548	0.6651	0.0002	0.5705	0.4293	0	0.0002	0	0	0.9998	0	0.0027	0.9973	0																																																																																																																								
motif1830	SRSF4	10	0	0.002	0.9962	0.0018	0.0207	0.005	0.9733	0.001	0.581	0.2036	0.0024	0.213	0.1488	0.0063	0.5856	0.2593	0.0696	0.2447	0.4798	0.2059	0.1904	0	0	0.8096	0.0006	0.0002	0.9992	0	0.0897	0.3092	0.6011	0	0.4752	0.003	0	0.5218	0	0	1	0																																																																																																																								
motif1831	SRSF4	10	0.0003	0.5365	0.2336	0.2296	0	0.8409	0.0848	0.0743	0.0385	0.3912	0.0138	0.5566	0.0006	0.7254	0.0612	0.2128	0	0.9988	0	0.0013	0.2088	0.0871	0.0011	0.7031	0	0.4872	0.383	0.1298	0.0006	0.8327	0.0002	0.1665	0	0.9835	0.0162	0.0003	0.0021	0.8904	0.0003	0.1072																																																																																																																								
motif1832	SRSF4	10	0.2959	0	0.7031	0.0009	0.3264	0	0.5892	0.0844	0.0865	0.0022	0.9113	0	0	0.2431	0.7562	0.0006	0.9881	0.0025	0.0002	0.0092	0.0006	0.0617	0.9377	0	0.5622	0.0122	0.4046	0.021	0	0	0.9971	0.0029	0.4825	0.0815	0.4358	0.0002	0.4075	0.1368	0.4549	0.0008																																																																																																																								
motif1833	SRSF4	10	0.0003	0.7196	0.2031	0.0771	0.6039	0.0196	0.0003	0.3763	0	0.4107	0.5589	0.0303	0.8508	0.0323	0.0009	0.116	0.0438	0.0577	0.8496	0.0489	0.2013	0.7984	0	0.0003	0.0018	0.9253	0.0009	0.072	0.9994	0	0	0.0006	0	0.7002	0.2388	0.061	0.4089	0.5896	0	0.0015																																																																																																																								
motif1834	SRSF4	8	0.6437	0	0.3527	0.0036	0.0006	0	0.997	0.0023	0	0.0005	0.9986	0.0009	0.9975	0.0025	0	0	0.0009	0.0023	0.5877	0.409	0.0036	0.6024	0.0027	0.3914	0.0019	0.0006	0.0006	0.9969	0	0	0.9948	0.0052																																																																																																																																
motif1835	SRSF4	8	0.0006	0.0002	0.9984	0.0008	0.9936	0.0027	0.0037	0	0.328	0	0.4474	0.2246	0.0025	0	0.9975	0	0.4952	0.0019	0.5016	0.0013	0	0.9997	0.0003	0	0.987	0.0003	0.0025	0.0102	0.0022	0.1397	0.8576	0.0005																																																																																																																																
motif1836	SRSF4	8	0.6437	0	0.3527	0.0036	0.0006	0	0.997	0.0023	0	0.0005	0.9986	0.0009	0.9975	0.0025	0	0	0.0009	0.0023	0.5877	0.409	0.0036	0.6024	0.0027	0.3914	0.0019	0.0006	0.0006	0.9969	0	0	0.9948	0.0052																																																																																																																																
motif1837	SRSF4	8	0.0006	0.0002	0.9984	0.0008	0.9936	0.0027	0.0037	0	0.328	0	0.4474	0.2246	0.0025	0	0.9975	0	0.4952	0.0019	0.5016	0.0013	0	0.9997	0.0003	0	0.987	0.0003	0.0025	0.0102	0.0022	0.1397	0.8576	0.0005																																																																																																																																
motif1838	SRSF4	8	0.0044	0.7327	0.0844	0.1785	0	1	0	0	0.9962	0	0	0.0037	0	0	1	0	0.274	0	0.5408	0.1852	0.0016	0	0.9984	0	0.0048	0.9891	0.0061	0	0.0017	0.5302	0.0023	0.4657																																																																																																																																
motif1839	SRSF4	7	0.0045	0	0	0.9955	0	0	1	0	0.998	0	0.002	0	0.568	0	0.0025	0.4295	0	0	1	0	0.9905	0.0052	0.0044	0	0.0059	0.9833	0.0048	0.0059																																																																																																																																				
motif1840	SRSF4	8	0.1978	0	0.7969	0.0053	0.0005	0.4288	0.5707	0	0	1	0	0	0.3619	0	0.0017	0.6364	0.0084	0	0.9914	0.0002	0.0059	0	0.9919	0.0022	0	0.0278	0.9722	0	0	0.5168	0.4832	0																																																																																																																																
motif1841	PTBP2	10	0	0.0011	0.7015	0.2974	0	0.9956	0.0044	0	0.0081	0.0209	0.0013	0.9697	0.0013	0	0.995	0.0037	0	0.717	0.2805	0.0026	0.0006	0.2399	0.0009	0.7586	0.2865	0.005	0.7084	0	0.0017	0.3339	0.4275	0.237	0.0002	0.0017	0.4258	0.5723	0.3294	0.0022	0.6677	0.0007																																																																																																																								
motif1842	PTBP2	10	0	0.0001	0	0.9999	0	0.5132	0.0228	0.464	0	0.0876	0	0.9124	0.0014	0.9148	0.079	0.0049	0	0.1146	0	0.8854	0.0007	0.4187	0.2119	0.3687	0	0.1551	0.0002	0.8448	0.0246	0.7568	0.1433	0.0753	0	0.0574	0.0001	0.9426	0	0.6421	0.0569	0.301																																																																																																																								
motif1843	PTBP2	10	0	0.0003	0.0002	0.9996	0	0.419	0.1229	0.4581	0	0.6861	0	0.3139	0.1084	0.4541	0.0004	0.4371	0	0.0007	0.1178	0.8816	0.0001	0.7545	0.0011	0.2443	0	0.0019	0.0001	0.998	0	0.0009	0.0886	0.9104	0	0.7845	0.0016	0.2139	0	0.2931	0	0.7069																																																																																																																								
motif1844	PTBP2	10	0	0.1881	0	0.8119	0.4683	0.0006	0.5292	0.0019	0	0.0011	0.4639	0.5351	0.1884	0.3858	0.2117	0.2141	0	0	0.0006	0.9994	0	0	1	0	0	0.0006	0.3136	0.6857	0.0025	0.0023	0.9212	0.074	0	0	0	1	0.0032	0.0011	0.6186	0.3771																																																																																																																								
motif1845	PTBP2	10	0	0.9265	0.0006	0.0729	0	0.6415	0.0076	0.3509	0.0203	0.4816	0.0004	0.4977	0.0007	0.5875	0.0002	0.4115	0	0.4606	0.0638	0.4757	0.0027	0.2059	0.1652	0.6262	0.0001	0.9979	0.0007	0.0012	0	0.9986	0.0005	0.001	0	0.2384	0.001	0.7606	0	0.793	0.2053	0.0017																																																																																																																								
motif1846	PTBP2	7	0	0	0	1	0.0036	0	0.9833	0.0131	0	0.0036	0.972	0.0244	0.1545	0.5644	0.0006	0.2805	0	0	0	1	0.0363	0	0.9578	0.006	0	0	0	1																																																																																																																																				
motif1847	PTBP2	8	0	0	0	1	0.0128	0.2018	0.0132	0.7723	0	0	0	1	0.0132	0.9797	0.0072	0	0	0	0	1	0.0215	0.5876	0.1579	0.2329	0	0	0	1	0.1553	0.0116	0.8332	0																																																																																																																																
motif1848	PTBP2	10	0	0	0.0002	0.9998	0.0013	0.0005	0.2577	0.7406	0	0	0	1	0.1323	0.867	0	0.0006	0	0.9945	0.0008	0.0047	0.6364	0.2568	0	0.1068	0.2662	0.0032	0.2258	0.5048	0	0.52	0.0006	0.4793	0.1437	0.0096	0	0.8466	0	0.3701	0.0002	0.6298																																																																																																																								
motif1849	PTBP2	10	0	0.0006	0	0.9994	0	0	0.514	0.486	0	0.0058	0.994	0.0002	0	0.1682	0.0086	0.8232	0.0012	0	0.1883	0.8105	0	0	0.3951	0.6049	0.2556	0.0414	0.6762	0.0269	0.3347	0	0.1382	0.5271	0.0032	0.0016	0.0016	0.9936	0	0.2524	0.0026	0.745																																																																																																																								
motif1850	PTBP2	10	0	0	0	1	0.0147	0.4049	0.1578	0.4226	0.0017	0.8537	0	0.1447	0.0022	0.0003	0	0.9975	0.0003	0.3055	0.1771	0.5171	0	0.4172	0.0025	0.5803	0.0001	0.9999	0	0	0.0012	0.2973	0	0.7015	0.0209	0	0.079	0.9001	0	0.6026	0.0008	0.3966																																																																																																																								
motif1851	PTBP2	8	0.0015	0.0004	0.0054	0.9927	0	0.5607	0.4366	0.0027	0	0	0.0009	0.9991	0	0.0006	0.991	0.0084	0	0.391	0.2536	0.3554	0	0.0001	0	0.9999	0.0012	0.0072	0.9916	0	0	0.0043	0	0.9957																																																																																																																																
motif1852	PTBP2	8	0	0.5756	0.0039	0.4204	0	0.0003	0.0001	0.9996	0	0.6507	0.3469	0.0024	0	0	0	1	0.0007	0.7999	0.1993	0	0	0.0004	0.0002	0.9994	0.0003	0.8298	0.1699	0	0	0.0002	0	0.9998																																																																																																																																
motif1853	PTBP2	8	0.0023	0	0	0.9977	0.0055	0.0064	0.0016	0.9866	0.1491	0	0	0.8509	0.0056	0	0	0.9944	0.0075	0.9914	0	0.0011	0.2975	0	0	0.7025	0	0	0	1	0.0089	0	0.0023	0.9888																																																																																																																																
motif1854	PTBP2	8	0	0.0023	0.0067	0.9909	0.0022	0.99	0.0078	0	0	0.0003	0.0005	0.9992	0	0	0.9997	0.0003	0	0.0011	0.992	0.0069	0	0.2031	0.512	0.2849	0.0028	0.1972	0.2637	0.5363	0	0.0022	0.0009	0.9969																																																																																																																																
motif1855	TNRC6	10	0.0008	0.0002	0	0.999	0.1574	0	0	0.8426	0.2525	0.0002	0.0003	0.7471	0.0002	0	0	0.9998	0.5729	0	0.2449	0.1822	0.2337	0.2229	0	0.5434	0.6682	0.0001	0.0001	0.3316	0.0002	0	0.0002	0.9995	0.1179	0.0001	0.0002	0.8818	0.1006	0.0002	0	0.8992																																																																																																																								
motif1856	TNRC6	10	0.6363	0	0	0.3637	0.9123	0	0	0.0877	0.8636	0.0004	0.0081	0.1279	0.9036	0.0002	0.096	0.0002	0.0113	0.0913	0	0.8974	0.9996	0	0	0.0004	0.9281	0.0717	0	0.0002	0.8072	0.0074	0.0451	0.1403	0.1981	0	0.0003	0.8016	0.4861	0	0.0002	0.5137																																																																																																																								
motif1857	TNRC6	8	0.9987	0	0.0002	0.0011	0.9993	0	0.0003	0.0004	0.9979	0	0.002	0.0001	0.0042	0	0.9941	0.0017	0.9989	0	0.0003	0.0008	1	0	0	0	0.9995	0	0	0.0005	0.6514	0	0.0003	0.3483																																																																																																																																
motif1858	TNRC6	8	0.9985	0	0	0.0015	0.9996	0	0	0.0004	0.998	0	0.0011	0.0009	0.0042	0	0.0009	0.9948	0.9992	0.0001	0	0.0007	0.9989	0.0009	0	0.0002	1	0	0	0	0.5927	0	0	0.4073																																																																																																																																
motif1859	TNRC6	8	0.0006	0.9776	0.0012	0.0207	0	0	0	1	0.0083	0.0086	0.7616	0.2215	0	0	0	1	0.0018	0.4973	0.1309	0.37	0	0	0	1	0.0009	0.972	0.0047	0.0224	0	0	0	1																																																																																																																																
motif1860	TNRC6	8	0.9982	0	0	0.0018	0.9997	0	0	0.0003	0.9972	0	0.0014	0.0014	0.0043	0	0.0012	0.9946	0.9996	0	0	0.0004	0.999	0.0007	0	0.0003	0.9999	0	0	0.0001	0.5926	0	0	0.4074																																																																																																																																
motif1861	U2AF65	8	0	0	0	1	0.2573	0	0	0.7427	0.9971	0	0	0.0029	0.0001	0	0	0.9999	0.0004	0	0	0.9996	0.0023	0	0	0.9977	0.9984	0	0	0.0016	0.3396	0	0	0.6604																																																																																																																																
motif1862	U2AF65	10	0	0.5202	0	0.4798	0.0002	0.5825	0.005	0.4123	0	0.0003	0	0.9997	0	0.2776	0.0003	0.7221	0	0.2777	0	0.7223	0.0001	0.9973	0.0008	0.0017	0	0.1838	0	0.8162	0	0.1359	0	0.8641	0	0.4389	0	0.5611	0.0001	0.4802	0	0.5198																																																																																																																								
motif1863	U2AF65	8	0	0	0	1	0.2149	0	0.7851	0.0001	0	0	0	1	0.3358	0	0.6642	0	0	0.0002	0	0.9998	0.0023	0	0.1845	0.8132	0	0	0	1	0.003	0	0.0009	0.9961																																																																																																																																
motif1864	U2AF65	10	0	0.7142	0.034	0.2518	0	0.9961	0.0038	0.0001	0.0067	0.1702	0.0006	0.8225	0	0.1767	0.4354	0.3879	0.0001	0.8299	0.169	0.001	0.004	0.9875	0.0042	0.0043	0.0001	0.2275	0.002	0.7704	0	0.8635	0.1364	0.0001	0.1891	0.2664	0.0115	0.5329	0	0.6203	0.3499	0.0298																																																																																																																								
motif1865	U2AF65	10	0	0	0	1	0.2742	0	0.4235	0.3023	0.0453	0.2604	0	0.6944	0.001	0.4502	0	0.5488	0.0004	0	0	0.9996	0.3153	0	0.4304	0.2544	0.0034	0.5514	0	0.4453	0.009	0	0	0.991	0	0	0	1	0	0	0	1																																																																																																																								
motif1866	U2AF65	8	0.0004	0.5397	0.0006	0.4594	0	0.6624	0.0001	0.3376	0.0008	0	0	0.9992	0.0068	0.001	0.9915	0.0008	0	1	0	0	0.9999	0	0	0.0001	0	0	1	0	0.4465	0.0011	0.5516	0.0008																																																																																																																																
motif1867	U2AF65	10	0	0	0	1	0.0002	0.0672	0.1737	0.7589	0.0047	0.2367	0	0.7585	0.1659	0.0002	0	0.8339	0.2161	0.6143	0.1697	0	0.8062	0	0	0.1938	0	0.0002	0.0388	0.9611	0.0318	0.0364	0.0209	0.9109	0.0008	0.0007	0.0267	0.9717	0	0.4647	0	0.5353																																																																																																																								
motif1868	U2AF65	8	0.0005	0.5701	0.0014	0.428	0.0028	0	0.0003	0.9969	0	0	0.5316	0.4684	0.0002	0	0.9979	0.0019	0.0018	0.9959	0	0.0024	0	0	0.0001	0.9999	0.0003	0	0.3763	0.6234	0	0.9975	0	0.0025																																																																																																																																
motif1869	U2AF65	10	0	0.4959	0	0.5041	0	0.9637	0	0.0362	0.3764	0.6231	0	0.0005	0.0003	0.4447	0	0.5549	0.001	0.2905	0	0.7085	0.001	0.0028	0	0.9963	0.0013	0.6395	0	0.3592	0.0001	0.9995	0	0.0004	0.0649	0.4832	0	0.4519	0	0.5497	0	0.4503																																																																																																																								
motif1870	U2AF65	8	0.0013	0.4508	0.0001	0.5479	0.9946	0	0	0.0054	0.002	0	0	0.998	0	0	0	1	0.0002	0	0	0.9998	0	0	0	1	0.9987	0	0	0.0013	1	0	0	0																																																																																																																																
motif1871	U2AF65	8	0.0004	0.3982	0	0.6014	0.0005	0.0007	0	0.9988	0	0	0	1	0	0	0.0008	0.9992	0	0.9976	0.0012	0.0012	0	0.3942	0	0.6058	0	0.0001	0	0.9999	0	0.0007	0	0.9993																																																																																																																																
motif1872	U2AF65	8	0	0.9987	0	0.0013	0.3103	0.3361	0	0.3536	0	0.0014	0	0.9986	0	0	0.0002	0.9998	0	0.0027	0.0007	0.9965	0	0.9995	0	0.0005	0	0.9974	0	0.0026	0	0.4192	0	0.5807																																																																																																																																
motif1873	U2AF65	8	0	0	0	1	0.0021	0.9966	0.0013	0.0001	0.0029	0	0	0.9971	0	0	0.0022	0.9977	0	0.9997	0	0.0003	0.3306	0	0	0.6694	0	0.1904	0.0014	0.8082	0	0.5671	0	0.4329																																																																																																																																
motif1874	U2AF65	8	0.0013	0.4508	0.0001	0.5479	0.9946	0	0	0.0054	0.002	0	0	0.998	0	0	0	1	0.0002	0	0	0.9998	0	0	0	1	0.9987	0	0	0.0013	1	0	0	0																																																																																																																																
motif1875	U2AF65	10	0	0.0003	0	0.9997	0	0.5024	0.2378	0.2598	0	0.001	0	0.999	0	0.5559	0.0006	0.4435	0	0.0006	0	0.9994	0	0.996	0.0011	0.003	0	0.441	0	0.559	0	0.351	0.0004	0.6486	0	0.4034	0	0.5966	0	0.4391	0	0.5609																																																																																																																								
motif1876	U2AF65	8	0.0007	0.0008	0.0002	0.9983	0.0006	0.0004	0.0005	0.9984	0	0	0	1	0	0.0007	0	0.9993	0.2801	0.5523	0.1669	0.0006	0	0.8082	0	0.1918	1	0	0	0	0	0	0.9998	0.0002																																																																																																																																
motif1877	U2AF65	8	0	0	0	1	0.401	0	0.599	0	0	0	0	1	0.7369	0	0.2631	0	0	0	0	1	0.0044	0	0.0047	0.991	0	0	0	1	0.0062	0	0.0023	0.9915																																																																																																																																
motif1878	U2AF65	8	0.1538	0.0001	0	0.8461	0	0.0007	0	0.9993	0	0	0	1	0.4522	0	0.5478	0	0.0002	0	0	0.9998	0.0011	0	0.0001	0.9989	0.0008	0	0	0.9992	0	0.0007	0	0.9993																																																																																																																																
motif1879	U2AF65	8	0.0007	0	0.0005	0.9989	0	0	0	1	0.9882	0.0007	0.003	0.0081	0.4866	0.0009	0	0.5125	0	0	0	1	0.9954	0.0046	0	0	0.9937	0.0041	0	0.0023	0	0	0	1																																																																																																																																
motif1880	U2AF65	8	0.0002	0	0	0.9998	0.0061	0	0.9933	0.0006	0	0	0	1	0.5634	0.0002	0.4361	0.0002	0	0	0	1	0.0038	0	0.0048	0.9914	0	0	0	1	0.3548	0.0001	0.0021	0.643																																																																																																																																
