motif	RBP	length	site1(A)	site1(C)	site1(G)	site1(U)	site2(A)	site2(C)	site2(G)	site2(U)	site3(A)	site3(C)	site3(G)	site3(U)	site4(A)	site4(C)	site4(G)	site4(U)	site5(A)	site5(C)	site5(G)	site5(U)	site6(A)	site6(C)	site6(G)	site6(U)	site7(A)	site7(C)	site7(G)	site7(U)	site8(A)	site8(C)	site8(G)	site8(U)	site9(A)	site9(C)	site9(G)	site9(U)	site10(A)	site10(C)	site10(G)	site10(U)	site11(A)	site11(C)	site11(G)	site11(U)	site12(A)	site12(C)	site12(G)	site12(U)	site13(A)	site13(C)	site13(G)	site13(U)	site14(A)	site14(C)	site14(G)	site14(U)	site15(A)	site15(C)	site15(G)	site15(U)	site16(A)	site16(C)	site16(G)	site16(U)	site17(A)	site17(C)	site17(G)	site17(U)	site18(A)	site18(C)	site18(G)	site18(U)	site19(A)	site19(C)	site19(G)	site19(U)	site20(A)	site20(C)	site20(G)	site20(U)	site21(A)	site21(C)	site21(G)	site21(U)	site22(A)	site22(C)	site22(G)	site22(U)	site23(A)	site23(C)	site23(G)	site23(U)	site24(A)	site24(C)	site24(G)	site24(U)	site25(A)	site25(C)	site25(G)	site25(U)	site26(A)	site26(C)	site26(G)	site26(U)	site27(A)	site27(C)	site27(G)	site27(U)	site28(A)	site28(C)	site28(G)	site28(U)	site29(A)	site29(C)	site29(G)	site29(U)	site30(A)	site30(C)	site30(G)	site30(U)	site31(A)	site31(C)	site31(G)	site31(U)	site32(A)	site32(C)	site32(G)	site32(U)	site33(A)	site33(C)	site33(G)	site33(U)	site34(A)	site34(C)	site34(G)	site34(U)	site35(A)	site35(C)	site35(G)	site35(U)	site36(A)	site36(C)	site36(G)	site36(U)	site37(A)	site37(C)	site37(G)	site37(U)	site38(A)	site38(C)	site38(G)	site38(U)	site39(A)	site39(C)	site39(G)	site39(U)	site40(A)	site40(C)	site40(G)	site40(U)
motif0966	TARDBP	8	0	0.9994	0.0002	0.0005	0	0.574	0	0.426	0	0.9998	0	0.0002	0	0.0003	0	0.9997	0.0002	0.5495	0.4499	0.0003	0	0.8766	0.0002	0.1232	0	1	0	0	0	0.572	0	0.428																																																																																																																																
motif0967	TARDBP	10	0	0.0013	0	0.9987	0	0	1	0	0.1804	0.1311	0.0406	0.6479	0.3688	0	0.6312	0	0.057	0.073	0	0.87	0.2891	0	0.7109	0	0.1756	0.2001	0	0.6242	0.3392	0	0.5254	0.1354	0.0628	0.008	0	0.9292	0	0	1	0																																																																																																																								
motif0968	TARDBP	8	0.2796	0	0.6053	0.1151	0.0004	0	0.9996	0	0.9999	0	0.0001	0	0.1502	0	0.8498	0	0.1317	0	0.8682	0.0001	0.7233	0	0.2767	0	0.9999	0	0.0001	0	0.0001	0	0.9999	0																																																																																																																																
motif0969	TARDBP	8	0	0.1315	0.3533	0.5152	0	0	1	0	0.1838	0.0001	0.0001	0.816	0	0	1	0	0.0002	0.0007	0	0.9991	0.0002	0	0.9998	0	0.3894	0.0969	0.0001	0.5136	0	0	1	0																																																																																																																																
motif0970	TARDBP	10	0.6408	0	0.0001	0.3591	0.6945	0	0.3052	0.0003	0.8333	0	0.165	0.0017	1	0	0	0	0.0002	0	0.0002	0.9995	0.4509	0	0.5489	0.0002	0.9992	0	0.0002	0.0007	0.9995	0	0.0001	0.0005	0.2609	0	0.3301	0.409	0.5934	0	0.4062	0.0004																																																																																																																								
motif0971	TARDBP	10	0.0958	0	0.1607	0.7435	0	0	1	0	0.0319	0.3065	0.3152	0.3464	0.3372	0.6038	0	0.059	0	0	0	1	0.0001	0	0.9998	0.0001	0.0623	0.1733	0.1319	0.6325	0.0752	0.4585	0.4129	0.0535	0	0	0.0001	0.9999	0.0032	0.1002	0.8964	0.0002																																																																																																																								
motif0972	TARDBP	10	0.0001	0.0001	0.8167	0.1831	0.2414	0.3439	0.204	0.2106	0	0	0.2153	0.7847	0.0001	0	0.9995	0.0004	0.0003	0	0.9997	0	0.3568	0.0405	0.6027	0	0.8462	0.0001	0.1537	0	0.4977	0	0.4855	0.0168	0.1068	0.0001	0.893	0	0.2345	0	0.7218	0.0437																																																																																																																								
motif0973	TARDBP	8	0.0004	0	0	0.9996	0	0	1	0	0.2473	0.3996	0.3531	0	0.3977	0.6023	0	0	0	0	0	1	0	0.0002	0.9997	0.0001	0.1188	0	0.0001	0.8811	0.0003	0	0.9992	0.0005																																																																																																																																
motif0974	TARDBP	8	0	0.0002	0.4533	0.5465	0.0002	0	0.2034	0.7964	0.0004	0	0.9996	0	0.0001	0	0.9999	0	0.0015	0	0.9984	0	0.7429	0	0.2571	0	0.7613	0.0001	0.2386	0	0	0	1	0																																																																																																																																
motif0975	TARDBP	8	0	0.5721	0.0003	0.4276	0	1	0	0	0	0.0006	0	0.9994	0	0.0005	0.9989	0.0005	0	0.9993	0.0003	0.0004	0	0.9999	0.0001	0	0	0.4071	0	0.5929	0.0002	0.4203	0.142	0.4374																																																																																																																																
motif0976	TARDBP	8	0.0003	0	0	0.9997	0	0	1	0	0.2819	0.0001	0.718	0	0.4431	0.5569	0	0	0	0	0	1	0	0	0.9999	0.0001	0.3086	0	0.0004	0.691	0.0008	0	0.999	0.0002																																																																																																																																
motif0977	TARDBP	8	0.4342	0	0.0002	0.5656	0.0002	0	0.9998	0	0	0.388	0.612	0	0.001	0.999	0	0	0	0.0001	0	0.9999	0.0001	0.0004	0.999	0.0006	0.1081	0	0.4042	0.4877	0.0015	0	0.9983	0.0002																																																																																																																																
motif0978	TARDBP	17	0.1872	0.0893	0.654	0.0695	0.0654	0.0543	0.0655	0.8148	0.1516	0.0716	0.7059	0.0709	0.069	0.0814	0.0712	0.7784	0.1921	0.1093	0.624	0.0746	0.0558	0.0747	0.0641	0.8054	0.17	0.0939	0.675	0.0611	0.0842	0.0777	0.0564	0.7817	0.1843	0.0777	0.6845	0.0535	0.048	0.0861	0.0673	0.7986	0.2189	0.0712	0.6576	0.0524	0.0671	0.0971	0.0856	0.7502	0.225	0.1068	0.5927	0.0756	0.0662	0.109	0.0483	0.7766	0.1941	0.0466	0.6966	0.0628	0.0874	0.0581	0.0432	0.8112	0.1758	0.0174	0.7444	0.0624																																																																																												
motif0979	TARDBP	8	0.871	0	0.0007	0.1283	0.0011	0	0.9989	0	0.8063	0	0.1936	0	0.0008	0	0.9992	0	0.8218	0	0.1782	0	0.251	0	0.749	0	0.9993	0	0.0005	0.0002	0.2468	0	0.7532	0																																																																																																																																
motif0980	TARDBP	10	0.0001	0.0003	0.0009	0.9987	0.0447	0.1051	0.8502	0	0.0009	0.0011	0.3832	0.6148	0.3514	0	0.6486	0	0.0004	0.0003	0.0006	0.9988	0.0012	0	0.9988	0	0.1935	0.2012	0.3596	0.2457	0.707	0	0.293	0	0.2198	0.0004	0.2453	0.5345	0.0798	0	0.9202	0																																																																																																																								
motif0981	TARDBP	8	0	0.0017	0.9983	0	0.0015	0.9965	0.0021	0	0.7415	0.1403	0.1182	0	0.0005	0.0005	0.999	0	0.0001	0.0023	0.9976	0	0.4576	0.4747	0.001	0.0667	0.6643	0.0014	0.3344	0	0	0.0001	0.9998	0																																																																																																																																
motif0982	TARDBP	9	0.6709	0	0.0003	0.3288	0.836	0	0.1631	0.0009	0.9996	0	0	0.0004	0.998	0	0	0.002	0.0018	0	0.001	0.9971	0.4187	0	0.321	0.2603	0.998	0	0	0.002	0.9988	0	0	0.0012	0.5699	0	0	0.4301																																																																																																																												
motif0983	TARDBP	8	0.0327	0	0.4333	0.534	0	0	1	0	0.1809	0.246	0.3763	0.1967	0.002	0.9972	0	0.0007	0.0073	0	0	0.9927	0.0003	0	0.9995	0.0002	0.9988	0	0.0002	0.001	0.0006	0	0.9994	0																																																																																																																																
motif0984	TARDBP	8	0	0	0	1	0.1809	0	0.819	0.0002	0	0.0002	0	0.9998	0.2341	0.3349	0.4309	0.0001	0	0	0	1	0.246	0	0.7534	0.0006	0.0003	0	0	0.9997	0.0007	0	0.9989	0.0004																																																																																																																																
motif0985	TARDBP	7	0.998	0	0.0009	0.0011	0.0019	0	0.9981	0	0.7523	0.0015	0.2452	0.001	0.9973	0.0011	0	0.0016	0	0	0	1	0	0.0024	0	0.9976	0	0	0	1																																																																																																																																				
motif0986	TARDBP	8	0	0	0	1	0.1809	0	0.819	0.0002	0	0.0002	0	0.9998	0.2341	0.3349	0.4309	0.0001	0	0	0	1	0.246	0	0.7534	0.0006	0.0003	0	0	0.9997	0.0007	0	0.9989	0.0004																																																																																																																																
motif0987	TARDBP	7	0.998	0	0.0009	0.0011	0.0019	0	0.9981	0	0.7523	0.0015	0.2452	0.001	0.9973	0.0011	0	0.0016	0	0	0	1	0	0.0024	0	0.9976	0	0	0	1																																																																																																																																				
motif0988	TARDBP	8	0.0001	0.0001	0	0.9998	0.1748	0	0.8252	0	0.0002	0.0002	0	0.9996	0.2318	0	0.768	0.0002	0.0004	0	0	0.9996	0.2341	0	0.4106	0.3553	0	0	0.0001	0.9999	0.0006	0	0.9994	0																																																																																																																																
motif0989	TARDBP	8	0.002	0	0.2011	0.7969	0.3054	0	0.6941	0.0005	0.9997	0	0.0003	0.0001	0.999	0	0	0.001	0.0008	0	0.0016	0.9976	0.2484	0	0.7503	0.0013	0.9999	0	0	0.0001	0.9979	0	0	0.0021																																																																																																																																
motif0990	TARDBP	8	0	0	0	1	0.1809	0	0.819	0.0002	0	0.0002	0	0.9998	0.2341	0.3349	0.4309	0.0001	0	0	0	1	0.246	0	0.7534	0.0006	0.0003	0	0	0.9997	0.0007	0	0.9989	0.0004																																																																																																																																
motif0991	TARDBP	7	0.998	0	0.0009	0.0011	0.0019	0	0.9981	0	0.7523	0.0015	0.2452	0.001	0.9973	0.0011	0	0.0016	0	0	0	1	0	0.0024	0	0.9976	0	0	0	1																																																																																																																																				
motif0992	TIA1	10	0.0118	0.3714	0.0273	0.5895	0.0014	0.2818	0.0314	0.6853	0.0004	0.851	0.0019	0.1467	0.002	0.0666	0.0002	0.9312	0.0008	0.827	0.0793	0.0928	0.0033	0.9034	0.0002	0.0932	0.0072	0.1186	0.0001	0.874	0.0004	0.3271	0.0499	0.6226	0.0005	0.4616	0.0076	0.5302	0.0093	0.9174	0.0176	0.0557																																																																																																																								
motif0993	TIA1	9	0	0	0.0999	0.9001	0	0	0.064	0.936	0	0	0.0354	0.9645	0	0	0.1043	0.8957	0.1206	0.3768	0.5006	0.0021	0	0	0.0403	0.9597	0	0	0.0312	0.9688	0	0	0.0449	0.9551	0	0	0.1046	0.8953																																																																																																																												
motif0994	TIA1	10	0	0	0.9999	0	0.0239	0.1896	0.0736	0.7129	0.0008	0.0919	0.087	0.8204	0.0003	0.0088	0.0003	0.9906	0.0517	0.1811	0.3328	0.4344	0.1633	0.4973	0.161	0.1784	0.0247	0.0612	0.0001	0.9139	0	0.0289	0.0242	0.9468	0.0001	0.1182	0.0316	0.8501	0	0.9999	0	0																																																																																																																								
motif0995	TIA1	10	0	0	0	1	0.0004	0	0	0.9995	0	0	0.0004	0.9995	0.0006	0	0	0.9994	0.2801	0.4292	0.2886	0.0021	0	0.4923	0	0.5077	0.3399	0	0	0.6601	0.0011	0.0011	0.0001	0.9977	0	0.472	0	0.5279	0.4202	0	0	0.5797																																																																																																																								
motif0996	TIA1	10	0	0.8214	0.1785	0.0001	0	0.5487	0.0763	0.375	0	0.8807	0.0617	0.0576	0.1053	0.6466	0.0405	0.2076	0.1324	0.4429	0.232	0.1928	0.1063	0.0001	0.3668	0.5268	0	0.6813	0.3087	0.01	0	0.9855	0.0009	0.0136	0.0003	0.9868	0.0013	0.0117	0	0.9974	0.0025	0																																																																																																																								
motif0997	TIA1	10	0	0.4828	0	0.5172	0	0.4074	0.0386	0.554	0	0.0004	0	0.9996	0	0.4864	0	0.5136	0	0.9997	0	0.0003	0	0.0002	0	0.9998	0.0001	0.3222	0.1994	0.4783	0	0.4794	0	0.5206	0.0003	0.9995	0	0.0002	0	0.4152	0	0.5848																																																																																																																								
motif0998	TIA1	10	0	0.4639	0.5361	0	0.4543	0.0189	0.2673	0.2595	0	0	1	0	0.0012	0.1984	0.7749	0.0255	0.0004	0.7297	0.2694	0.0005	0.3736	0.0744	0.0199	0.5321	0	0.0088	0.991	0.0002	0.0004	0.2905	0.6263	0.0828	0.499	0.0009	0.4975	0.0026	0.0003	0.0001	0.9992	0.0004																																																																																																																								
motif0999	TIA1	9	0.0004	0	0	0.9996	0.0003	0	0.668	0.3316	0	0	0	1	0.4072	0.0001	0.4557	0.1371	0	0.0001	0	0.9999	0.4206	0.1195	0.4598	0.0001	0	0	0	1	0.4984	0.0002	0.5013	0.0001	0.0002	0	0	0.9997																																																																																																																												
motif1000	TIA1	10	0.1165	0.1502	0	0.7333	0.0001	0	0	0.9999	0.0049	0	0.0153	0.9798	0.0001	0.2575	0.2014	0.5409	0	1	0	0	0.529	0	0	0.471	0	0.0001	0.3862	0.6137	0	0.2854	0.0005	0.7141	0.0084	0	0	0.9915	0.0001	0.4171	0	0.5827																																																																																																																								
motif1001	TIA1	8	0.0001	0	0	0.9999	0.0006	0	0	0.9994	0	0.2862	0	0.7138	0.9999	0	0	0.0001	0	0.7763	0.2237	0	0.0005	0	0	0.9995	0.0001	0.0001	0.2024	0.7973	0	0.0002	0	0.9998																																																																																																																																
motif1002	TIA1	8	0	0.0004	0	0.9996	0	0.7311	0	0.2689	0	0.9996	0	0.0004	0	0.0001	0	0.9999	0	0.7314	0.0919	0.1767	0	0.2626	0	0.7374	0	0.9998	0	0.0002	0	0.8514	0	0.1486																																																																																																																																
motif1003	TIA1	8	0.0006	0.0001	0.0003	0.999	0	0	0	1	0.0003	0.0002	0.208	0.7915	0	0	0	1	0.4166	0	0.5834	0	0	0	0	1	0.9992	0	0.0007	0.0001	0	0	0	1																																																																																																																																
motif1004	TIA1	8	0	0	0	1	0.0004	0	0.372	0.6275	0.0001	0.9992	0.0002	0.0005	0.5165	0.483	0	0.0005	0.0001	0	0	0.9999	0	0	0	1	0	0	0.0003	0.9997	0	0	0	1																																																																																																																																
motif1005	TIA1	8	0.0001	0	0.9998	0.0001	0.0001	0.0001	0.9996	0.0003	0.1878	0	0.812	0.0002	0.0002	0	0.9998	0	0.6288	0	0.0006	0.3706	0.1642	0	0.6588	0.1769	0.1723	0	0.8277	0	0.0003	0	0.9997	0																																																																																																																																
motif1006	TIA1	8	0.0002	0.9995	0.0003	0	0.5106	0	0	0.4894	0	0	0.9994	0.0006	0.3074	0	0.3138	0.3789	0.0001	0.3043	0.6956	0.0001	0.0002	0.9998	0	0	0.0005	0	0	0.9995	0	0	1	0																																																																																																																																
motif1007	TIA1	10	0	0	0	1	0.0002	0	0.0002	0.9996	0	0	0	1	0.4817	0.0001	0	0.5181	0.3158	0.3087	0.1639	0.2116	0.5068	0	0	0.4932	0	0.0007	0.0006	0.9987	0.3886	0.3515	0	0.2599	0	0.0001	0.0006	0.9993	0.0004	0	0	0.9996																																																																																																																								
motif1008	TIA1	9	0.0001	0.0001	0.93	0.0698	0.0003	0.0001	0.9995	0.0001	0	0	0.9998	0.0001	0	0.3342	0.6657	0.0001	0.5508	0.0895	0	0.3596	0.0001	0.0019	0.998	0	0.185	0.0666	0.6914	0.057	0.2538	0.0635	0.6015	0.0813	0.2593	0.0497	0.6316	0.0594																																																																																																																												
motif1009	TIA1	10	0	0.0152	0.0003	0.9845	0	0.7671	0.0001	0.2328	0	0.0038	0	0.9962	0	0.5662	0.1249	0.3089	0	0.0037	0	0.9963	0	0.8711	0.1272	0.0016	0	0.3711	0	0.6289	0	0.3057	0.0683	0.626	0	0.4299	0	0.5701	0	0.4769	0.0001	0.523																																																																																																																								
motif1010	TIA1	9	0.1163	0.0003	0.4829	0.4005	0.0001	0.2465	0.606	0.1473	0.2922	0	0.2834	0.4243	0.0001	0	0.9397	0.0603	0.0002	0.9451	0.0547	0	0.1918	0	0	0.8082	0	0	1	0	0.001	0	0.0001	0.9989	0	0	1	0																																																																																																																												
motif1011	TIA1	8	0	0	0	1	0.0008	0	0.9988	0.0004	0.0003	0	0	0.9997	0.6724	0.0001	0.0002	0.3274	0.0001	0	0	0.9999	0.999	0	0.0003	0.0007	0.0002	0	0	0.9998	0.6862	0	0.0001	0.3137																																																																																																																																
motif1012	TIA1	10	0	0.0001	0.0048	0.9951	0	0	0.0211	0.9789	0	0.3313	0.1266	0.542	0	0	0	1	0.3198	0	0.6799	0.0003	0.3128	0.4444	0.2427	0	0.1875	0.2549	0	0.5576	0.0002	0	0	0.9998	0	0	0	1	0	0	0.2694	0.7305																																																																																																																								
motif1013	TIA1	10	0	0.0006	0.9994	0	0.597	0	0.3903	0.0127	0.0006	0	0.9993	0.0001	0.316	0	0.6839	0	0.4471	0.365	0.188	0	0.7259	0	0	0.2741	0	0	1	0	0.4325	0.0003	0.5671	0.0001	0.4303	0.0001	0.5384	0.0312	0.4209	0	0.579	0																																																																																																																								
motif1014	TIA1	10	0	0.8369	0.1631	0	0	0.9997	0.0002	0	0.0003	0.1678	0.0004	0.8316	0	0.3148	0.4404	0.2447	0	0.8426	0.1574	0	0.284	0.0375	0.1165	0.562	0	0.4785	0.5212	0.0002	0	0.9998	0.0001	0.0001	0	0.3801	0.0017	0.6182	0	0.7631	0.2369	0																																																																																																																								
motif1015	TIA1	8	0.0003	0.0001	0.6897	0.3099	0.0002	0	0.7075	0.2922	0.0001	0	0.5765	0.4235	0.0002	0.8497	0.1501	0	0.0005	0	0	0.9995	0	0	1	0	0.0001	0	0	0.9999	0.0001	0	0.9999	0																																																																																																																																
motif1016	TIA1	8	0.0001	0	0.8426	0.1573	0	0.0001	0.9999	0	0.7396	0	0.0005	0.2599	0	0	1	0	0.0003	0.3214	0.6783	0	0.5759	0.0001	0.0003	0.4237	0.0001	0.0001	0.9997	0	0	0	1	0																																																																																																																																
motif1017	TIA1	8	0.0006	0	0	0.9993	0.0001	0	0	0.9999	0.0005	0	0.9987	0.0008	0	0	0	1	0.0007	0	0.0001	0.9992	0.0002	0	0	0.9998	0.9991	0	0	0.0009	0.0003	0	0	0.9997																																																																																																																																
motif1018	TIA1	8	0	0.9999	0	0.0001	0.505	0.0465	0	0.4485	0	0	0.9997	0.0003	0.2813	0	0.4127	0.306	0	0.1206	0.8792	0.0002	0	0.9998	0.0002	0	0.0001	0	0	0.9998	0	0.0002	0.9998	0																																																																																																																																
motif1019	TIA1	8	0.0001	0	0	0.9999	0.0003	0	0.9996	0.0002	0	0	0	1	0.0008	0	0.999	0.0002	0.0004	0	0	0.9996	0.4346	0.0001	0.5648	0.0004	0.0001	0	0	0.9999	0.4585	0	0.0003	0.5412																																																																																																																																
motif1020	TIA1	8	0	0	0	1	0.0003	0	0.9989	0.0008	0	0	0	1	0.0007	0	0.0003	0.999	0	0	0	1	0.9988	0	0.0002	0.001	0.0001	0	0	0.9999	0.3825	0	0	0.6175																																																																																																																																
motif1021	TIA1	8	0.0001	0.9998	0	0.0001	0.4708	0	0	0.5292	0	0	0.9998	0.0002	0.2641	0	0.3584	0.3775	0.0001	0.0001	0.9969	0.0029	0.0001	0.9997	0.0001	0.0001	0.0002	0	0	0.9998	0	0.2151	0.7847	0.0002																																																																																																																																
motif1022	TIA1	10	0.1467	0	0.003	0.8503	0	0	0	0.9999	0.0001	0.0767	0.2668	0.6565	0	0	0	1	0.5709	0	0.4286	0.0005	0.7861	0.2138	0.0001	0	0.4086	0.0762	0	0.5152	0.0007	0	0	0.9993	0.0008	0	0.0897	0.9095	0.1233	0	0.0912	0.7856																																																																																																																								
motif1023	TIA1	8	0	0	0	1	0.0003	0	0.3162	0.6835	0	0	0	1	0.9987	0	0.0002	0.001	0	0	0	1	0.0006	0	0.0001	0.9992	0.0002	0	0	0.9998	0.0007	0	0	0.9993																																																																																																																																
motif1024	TIA1	8	0.0001	0.9999	0	0.0001	0.4634	0	0	0.5366	0	0	0.9998	0.0002	0.2709	0	0.3379	0.3912	0.0001	0.0002	0.9996	0.0001	0.0001	0.9997	0.0001	0.0002	0.0111	0	0	0.9889	0	0.1899	0.81	0.0001																																																																																																																																
motif1025	TIAL1	9	0.5896	0	0.4103	0	0	0	0	1	0	0	0	1	0	0.3617	0.003	0.6353	0	0.4488	0.1604	0.3908	0	0.571	0.0038	0.4252	0	0	0	1	0	0	0	1	0	1	0	0																																																																																																																												
motif1026	TIAL1	10	0	0	0.9999	0	0	0.0815	0.0962	0.8222	0	0.0634	0.0901	0.8465	0	0.0004	0.0741	0.9254	0.046	0.1786	0.4131	0.3623	0.1011	0.4049	0.2556	0.2384	0	0.0252	0.002	0.9728	0	0.0842	0.0991	0.8166	0	0	0.1104	0.8895	0	0	0.9999	0																																																																																																																								
motif1027	TIAL1	10	0	0	0	1	0.2121	0	0.3669	0.421	0	0	0	1	0.2578	0.2433	0.2311	0.2678	0.0001	0	0	0.9999	0.379	0.2398	0.3633	0.0179	0	0	0	1	0.1933	0	0	0.8067	0	0	0	0.9999	0.0001	0	0	0.9999																																																																																																																								
motif1028	TIAL1	10	0	0.9998	0.0001	0.0001	0	0.4062	0.0016	0.5923	0	0.6957	0.047	0.2574	0.0026	0.5214	0	0.4761	0	0.4859	0.2324	0.2818	0.0462	0.2735	0.0884	0.5919	0.0001	0.9051	0.0947	0.0001	0	0.3912	0.0018	0.607	0.0001	0.9995	0.0003	0.0001	0	0.879	0	0.1209																																																																																																																								
motif1029	TIAL1	8	0	0.0002	0	0.9998	0	0.0004	0	0.9996	0	0.0001	0	0.9999	0	0.8294	0	0.1706	0	0.5189	0	0.4811	0	0.0001	0	0.9999	0	0.9994	0	0.0006	0	0.5325	0	0.4675																																																																																																																																
motif1030	TIAL1	10	0.0001	0.5035	0.4891	0.0073	0.0001	0.4239	0.2324	0.3436	0	0.6642	0.3358	0	0.4549	0.0018	0.1455	0.3979	0	0.0003	0.9997	0	0	0.316	0.6735	0.0105	0	0.8323	0.1674	0.0003	0.0204	0.0008	0.0299	0.949	0	0.0008	0.9963	0.0029	0.0001	0.406	0.5611	0.0329																																																																																																																								
motif1031	TIAL1	8	0	0	0	1	0.0004	0.0001	0.9995	0	0	0	0	1	0.4384	0.0001	0.5615	0	0	0.0001	0	0.9999	0.4724	0.0002	0.5269	0.0005	0	0	0	1	0.0006	0.0001	0.0003	0.9991																																																																																																																																
motif1032	TIAL1	8	0.0002	0.0001	0	0.9997	0	0	0	1	0.0002	0	0.308	0.6917	0.0001	0.9991	0	0.0009	0	0	0	1	0	0	0.304	0.696	0.0001	0	0	0.9999	0	0	0.0001	0.9998																																																																																																																																
motif1033	TIAL1	8	0	1	0	0	0.0004	0.4827	0	0.517	0	0.8045	0.1938	0.0017	0	0.9998	0	0.0001	0.3952	0	0	0.6048	0	0.5979	0.402	0.0001	0.0002	0.9994	0	0.0004	0	0.9995	0	0.0005																																																																																																																																
motif1034	TIAL1	8	0	0	0	1	0.9989	0	0	0.0011	0	0	0	1	0.0002	0	0	0.9998	0.0006	0	0	0.9994	0.0008	0	0	0.9992	0.9998	0	0.0001	0.0001	0.5218	0	0	0.4782																																																																																																																																
motif1035	TIAL1	8	0	0	0	1	0.0003	0	0.9996	0	0	0	0	1	0.1674	0.0001	0.8324	0	0	0.0001	0	0.9999	0.1927	0.0002	0.4137	0.3935	0	0	0	0.9999	0.0005	0.0001	0.0004	0.999																																																																																																																																
motif1036	TIAL1	8	0	0	0	1	0.0007	0	0	0.9993	0	0	0	1	0	0	0.0009	0.9991	0.4827	0	0.5152	0.0021	0	0	0	1	0.001	0	0.0006	0.9984	0	0	0	1																																																																																																																																
motif1037	TIAL1	8	0	0.9999	0.0001	0	0.4857	0	0	0.5143	0	0	0.9995	0.0005	0.0006	0.9988	0.0003	0.0004	0	0.9999	0	0.0001	0.4019	0	0	0.5981	0	0.5387	0.4611	0.0002	0	0.0003	0.0002	0.9995																																																																																																																																
motif1038	TIAL1	8	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0003	0.9988	0.0009	0	0	0.0004	0.9996	0	0.2481	0.0003	0.7516	0.0001	0	0	0.9999	0	0.0003	0	0.9997																																																																																																																																
motif1039	TIAL1	8	0	0	0	1	0.0003	0	0.9997	0	0	0	0	1	0.1673	0.0002	0.8325	0	0	0	0	1	0.1927	0.0002	0.4139	0.3933	0	0	0.0001	0.9999	0.0004	0.0001	0.0004	0.9991																																																																																																																																
motif1040	TIAL1	8	0	0	0	1	0.0004	0	0	0.9996	0	0	0	1	0.0003	0.0001	0	0.9996	0.9986	0	0	0.0014	0	0.0003	0	0.9996	0.2593	0	0	0.7407	0	0	0	1																																																																																																																																
motif1041	TIAL1	8	0.0003	0.8737	0.0001	0.1259	0	1	0	0	0.8094	0	0	0.1906	0	0.1032	0.8966	0.0002	0.1737	0.7514	0.0002	0.0748	0	0.9997	0	0.0003	0.6214	0.3783	0	0.0004	0	1	0	0																																																																																																																																
motif1042	TIAL1	8	0	0	0	1	0.0003	0	0.9997	0	0	0	0	1	0.2049	0.0001	0.7949	0	0	0.0001	0	0.9999	0.2381	0.0002	0.7612	0.0005	0	0	0.0002	0.9998	0.264	0.0001	0.0004	0.7356																																																																																																																																
motif1043	TIAL1	8	0	0	0	1	0.2907	0	0	0.7093	0	0	0	1	0.0002	0	0	0.9997	0.9985	0	0	0.0015	0.0001	0	0.0002	0.9996	0.0003	0	0.0002	0.9995	0	0	0	1																																																																																																																																
motif1044	TIAL1	8	0.0005	0.0001	0.0972	0.9023	0.0002	0.0001	0.999	0.0007	0.2188	0.4329	0.0003	0.348	0	1	0	0	0.0007	0	0	0.9993	0	0.5376	0.4624	0	0	0	0	1	0	0	1	0																																																																																																																																
motif1045	TNRC6A	10	0.4868	0	0	0.5132	0.0003	0	0	0.9997	0.3738	0.0002	0	0.626	0.3285	0.1672	0.0001	0.5041	0.3002	0	0	0.6998	0.9987	0	0.0002	0.0011	0.0003	0.0102	0	0.9895	0.1114	0	0	0.8886	0.0004	0.0001	0.0011	0.9985	0.2373	0	0	0.7627																																																																																																																								
motif1046	TNRC6A	10	0	0.0046	0.9954	0	0.0001	0.0002	0.9997	0	0.0001	0.5251	0.4748	0	0.1496	0.3115	0.2837	0.2553	0	0.4427	0.5573	0	0.0001	0.5429	0.1679	0.2892	0.0001	0.1791	0.6245	0.1963	0	0.0021	0.9978	0	0.2344	0.2197	0.5453	0.0006	0	0.0001	0.9999	0																																																																																																																								
motif1047	TNRC6A	8	0.386	0	0.0003	0.6137	0.0002	0	0.9997	0.0001	0.0004	0	0.9996	0	0	0	0	1	0.0112	0	0.9884	0.0004	0	0	0.9998	0.0002	0.4342	0	0.0001	0.5658	0.28	0	0.7199	0.0001																																																																																																																																
motif1048	TNRC6A	8	0	0.51	0.2266	0.2634	0	1	0	0	0.9995	0	0	0.0005	0	0.0004	0.9992	0.0004	0	1	0	0	0.4273	0.0002	0.0002	0.5724	0.0002	0.6041	0.3954	0.0003	0	1	0	0																																																																																																																																
motif1049	TNRC6A	8	0	0.9993	0.0007	0	0.9995	0	0	0.0005	0	0	0.7645	0.2355	0.0003	0	0.7938	0.2059	0	0.7924	0.2076	0	0	0.0002	0	0.9998	0	0	1	0	0.4833	0	0.5164	0.0003																																																																																																																																
motif1050	TNRC6A	8	0.0004	0.9984	0.0002	0.001	0	0.0001	0	0.9999	0	0	0.5247	0.4753	0	0.5349	0.2384	0.2266	0	1	0	0	0	0	0	1	0	0.0001	0.9994	0.0005	0	0.7633	0.2365	0.0002																																																																																																																																
motif1051	TNRC6A	8	0	0.7351	0.0002	0.2647	0	1	0	0	0.9997	0	0	0.0003	0	0.2329	0.7668	0.0004	0	0.9996	0.0001	0.0003	0.2978	0.1988	0	0.5035	0.0013	0.8575	0.141	0.0002	0	1	0	0																																																																																																																																
